/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 190, iters: 1300, time: 0.043, data: 0.002) G_GAN: 1.320 G_L1: 12.936 D_real: 0.170 D_fake: 0.584 
(epoch: 190, iters: 1400, time: 0.046, data: 0.001) G_GAN: 2.674 G_L1: 11.775 D_real: 0.013 D_fake: 0.136 
saving the latest model (epoch 190, total_iters 455000)
(epoch: 190, iters: 1500, time: 0.043, data: 0.002) G_GAN: 2.264 G_L1: 15.563 D_real: 0.032 D_fake: 0.212 
(epoch: 190, iters: 1600, time: 0.043, data: 0.001) G_GAN: 1.467 G_L1: 14.400 D_real: 0.226 D_fake: 0.502 
(epoch: 190, iters: 1700, time: 0.043, data: 0.001) G_GAN: 2.108 G_L1: 12.453 D_real: 0.004 D_fake: 0.271 
(epoch: 190, iters: 1800, time: 0.044, data: 0.001) G_GAN: 1.547 G_L1: 13.581 D_real: 0.320 D_fake: 0.426 
(epoch: 190, iters: 1900, time: 0.043, data: 0.001) G_GAN: 2.594 G_L1: 15.098 D_real: 0.072 D_fake: 0.135 
(epoch: 190, iters: 2000, time: 0.040, data: 0.001) G_GAN: 1.483 G_L1: 7.597 D_real: 0.765 D_fake: 0.512 
(epoch: 190, iters: 2100, time: 0.040, data: 0.001) G_GAN: 2.182 G_L1: 12.588 D_real: 0.169 D_fake: 0.229 
(epoch: 190, iters: 2200, time: 0.043, data: 0.001) G_GAN: 1.594 G_L1: 31.400 D_real: 0.000 D_fake: 0.479 
(epoch: 190, iters: 2300, time: 0.041, data: 0.001) G_GAN: 1.153 G_L1: 14.823 D_real: 0.087 D_fake: 0.760 
(epoch: 190, iters: 2400, time: 0.357, data: 0.001) G_GAN: 0.769 G_L1: 6.468 D_real: 0.109 D_fake: 1.117 
saving the model at the end of epoch 190, iters 456000
End of epoch 190 / 200 	 Time Taken: 84 sec
learning rate 0.0000198 -> 0.0000178
(epoch: 191, iters: 100, time: 0.041, data: 0.149) G_GAN: 2.381 G_L1: 17.408 D_real: 0.010 D_fake: 0.208 
(epoch: 191, iters: 200, time: 0.042, data: 0.002) G_GAN: 2.061 G_L1: 10.539 D_real: 0.144 D_fake: 0.273 
(epoch: 191, iters: 300, time: 0.042, data: 0.001) G_GAN: 2.415 G_L1: 8.300 D_real: 0.523 D_fake: 0.167 
(epoch: 191, iters: 400, time: 0.457, data: 0.001) G_GAN: 1.243 G_L1: 15.476 D_real: 0.310 D_fake: 0.659 
(epoch: 191, iters: 500, time: 0.042, data: 0.001) G_GAN: 2.546 G_L1: 9.074 D_real: 0.485 D_fake: 0.167 
(epoch: 191, iters: 600, time: 0.043, data: 0.001) G_GAN: 2.389 G_L1: 13.596 D_real: 0.123 D_fake: 0.182 
(epoch: 191, iters: 700, time: 0.042, data: 0.001) G_GAN: 2.303 G_L1: 12.690 D_real: 0.177 D_fake: 0.232 
(epoch: 191, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.046 G_L1: 9.114 D_real: 0.565 D_fake: 0.209 
(epoch: 191, iters: 900, time: 0.042, data: 0.001) G_GAN: 1.925 G_L1: 9.296 D_real: 0.935 D_fake: 0.220 
(epoch: 191, iters: 1000, time: 0.043, data: 0.001) G_GAN: 1.053 G_L1: 15.908 D_real: 0.293 D_fake: 0.792 
(epoch: 191, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.071 G_L1: 11.534 D_real: 0.443 D_fake: 0.251 
(epoch: 191, iters: 1200, time: 0.042, data: 0.002) G_GAN: 2.683 G_L1: 10.851 D_real: 0.794 D_fake: 0.137 
(epoch: 191, iters: 1300, time: 0.044, data: 0.001) G_GAN: 1.864 G_L1: 11.150 D_real: 0.227 D_fake: 0.307 
(epoch: 191, iters: 1400, time: 0.038, data: 0.001) G_GAN: 1.510 G_L1: 10.338 D_real: 0.822 D_fake: 0.386 
(epoch: 191, iters: 1500, time: 0.042, data: 0.001) G_GAN: 1.885 G_L1: 9.573 D_real: 0.029 D_fake: 0.340 
(epoch: 191, iters: 1600, time: 0.043, data: 0.002) G_GAN: 2.593 G_L1: 12.322 D_real: 0.877 D_fake: 0.138 
(epoch: 191, iters: 1700, time: 0.048, data: 0.002) G_GAN: 1.936 G_L1: 12.378 D_real: 0.052 D_fake: 0.298 
(epoch: 191, iters: 1800, time: 0.046, data: 0.001) G_GAN: 2.900 G_L1: 12.812 D_real: 0.167 D_fake: 0.106 
(epoch: 191, iters: 1900, time: 0.042, data: 0.001) G_GAN: 2.210 G_L1: 11.914 D_real: 0.005 D_fake: 0.212 
(epoch: 191, iters: 2000, time: 0.370, data: 0.001) G_GAN: 2.830 G_L1: 11.298 D_real: 0.018 D_fake: 0.142 
(epoch: 191, iters: 2100, time: 0.043, data: 0.001) G_GAN: 3.547 G_L1: 7.547 D_real: 0.024 D_fake: 0.056 
(epoch: 191, iters: 2200, time: 0.047, data: 0.002) G_GAN: 1.166 G_L1: 12.684 D_real: 0.047 D_fake: 0.664 
(epoch: 191, iters: 2300, time: 0.043, data: 0.002) G_GAN: 1.746 G_L1: 10.435 D_real: 0.269 D_fake: 0.299 
(epoch: 191, iters: 2400, time: 0.039, data: 0.001) G_GAN: 1.498 G_L1: 6.306 D_real: 1.070 D_fake: 0.401 
End of epoch 191 / 200 	 Time Taken: 82 sec
learning rate 0.0000178 -> 0.0000158
(epoch: 192, iters: 100, time: 0.042, data: 0.155) G_GAN: 1.925 G_L1: 10.740 D_real: 0.157 D_fake: 0.298 
(epoch: 192, iters: 200, time: 0.043, data: 0.001) G_GAN: 2.230 G_L1: 16.103 D_real: 0.075 D_fake: 0.235 
(epoch: 192, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.398 G_L1: 9.010 D_real: 0.018 D_fake: 0.064 
(epoch: 192, iters: 400, time: 0.370, data: 0.001) G_GAN: 2.415 G_L1: 10.661 D_real: 0.448 D_fake: 0.150 
(epoch: 192, iters: 500, time: 0.047, data: 0.002) G_GAN: 1.570 G_L1: 8.614 D_real: 0.713 D_fake: 0.368 
(epoch: 192, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.242 G_L1: 13.615 D_real: 0.196 D_fake: 0.074 
(epoch: 192, iters: 700, time: 0.043, data: 0.001) G_GAN: 2.462 G_L1: 14.061 D_real: 0.131 D_fake: 0.192 
(epoch: 192, iters: 800, time: 0.043, data: 0.002) G_GAN: 1.950 G_L1: 9.637 D_real: 0.236 D_fake: 0.301 
(epoch: 192, iters: 900, time: 0.044, data: 0.001) G_GAN: 0.647 G_L1: 14.525 D_real: 0.289 D_fake: 1.236 
(epoch: 192, iters: 1000, time: 0.042, data: 0.001) G_GAN: 2.594 G_L1: 8.327 D_real: 0.528 D_fake: 0.148 
(epoch: 192, iters: 1100, time: 0.040, data: 0.001) G_GAN: 0.998 G_L1: 12.090 D_real: 0.599 D_fake: 0.811 
(epoch: 192, iters: 1200, time: 0.043, data: 0.001) G_GAN: 1.519 G_L1: 14.753 D_real: 0.239 D_fake: 0.554 
(epoch: 192, iters: 1300, time: 0.043, data: 0.001) G_GAN: 1.210 G_L1: 9.793 D_real: 0.360 D_fake: 0.652 
(epoch: 192, iters: 1400, time: 0.040, data: 0.001) G_GAN: 1.486 G_L1: 8.832 D_real: 0.455 D_fake: 0.391 
(epoch: 192, iters: 1500, time: 0.043, data: 0.001) G_GAN: 2.163 G_L1: 11.452 D_real: 0.196 D_fake: 0.211 
(epoch: 192, iters: 1600, time: 0.369, data: 0.001) G_GAN: 2.582 G_L1: 13.927 D_real: 0.554 D_fake: 0.174 
saving the latest model (epoch 192, total_iters 460000)
(epoch: 192, iters: 1700, time: 0.043, data: 0.002) G_GAN: 2.154 G_L1: 23.221 D_real: 0.000 D_fake: 0.377 
(epoch: 192, iters: 1800, time: 0.042, data: 0.001) G_GAN: 3.011 G_L1: 11.408 D_real: 0.769 D_fake: 0.090 
(epoch: 192, iters: 1900, time: 0.044, data: 0.001) G_GAN: 2.071 G_L1: 8.652 D_real: 0.855 D_fake: 0.220 
(epoch: 192, iters: 2000, time: 0.043, data: 0.001) G_GAN: 4.030 G_L1: 10.880 D_real: 0.451 D_fake: 0.030 
(epoch: 192, iters: 2100, time: 0.043, data: 0.001) G_GAN: 2.411 G_L1: 14.193 D_real: 0.262 D_fake: 0.181 
(epoch: 192, iters: 2200, time: 0.042, data: 0.001) G_GAN: 1.514 G_L1: 9.764 D_real: 0.875 D_fake: 0.385 
(epoch: 192, iters: 2300, time: 0.041, data: 0.001) G_GAN: 1.167 G_L1: 10.977 D_real: 0.139 D_fake: 0.674 
(epoch: 192, iters: 2400, time: 0.040, data: 0.002) G_GAN: 2.406 G_L1: 10.584 D_real: 0.194 D_fake: 0.194 
End of epoch 192 / 200 	 Time Taken: 83 sec
learning rate 0.0000158 -> 0.0000139
(epoch: 193, iters: 100, time: 0.046, data: 0.157) G_GAN: 1.555 G_L1: 8.216 D_real: 0.592 D_fake: 0.371 
(epoch: 193, iters: 200, time: 0.044, data: 0.002) G_GAN: 2.047 G_L1: 11.640 D_real: 0.458 D_fake: 0.241 
(epoch: 193, iters: 300, time: 0.042, data: 0.002) G_GAN: 1.721 G_L1: 10.136 D_real: 1.000 D_fake: 0.348 
(epoch: 193, iters: 400, time: 0.460, data: 0.001) G_GAN: 1.138 G_L1: 13.142 D_real: 0.340 D_fake: 0.578 
(epoch: 193, iters: 500, time: 0.046, data: 0.001) G_GAN: 2.629 G_L1: 10.556 D_real: 0.446 D_fake: 0.122 
(epoch: 193, iters: 600, time: 0.043, data: 0.001) G_GAN: 1.196 G_L1: 17.072 D_real: 0.002 D_fake: 0.923 
(epoch: 193, iters: 700, time: 0.041, data: 0.001) G_GAN: 1.184 G_L1: 7.864 D_real: 0.381 D_fake: 0.613 
(epoch: 193, iters: 800, time: 0.042, data: 0.001) G_GAN: 1.246 G_L1: 9.662 D_real: 0.919 D_fake: 0.522 
(epoch: 193, iters: 900, time: 0.046, data: 0.001) G_GAN: 2.612 G_L1: 10.634 D_real: 0.333 D_fake: 0.198 
(epoch: 193, iters: 1000, time: 0.046, data: 0.002) G_GAN: 1.833 G_L1: 10.659 D_real: 0.736 D_fake: 0.259 
(epoch: 193, iters: 1100, time: 0.046, data: 0.001) G_GAN: 2.246 G_L1: 7.772 D_real: 0.647 D_fake: 0.190 
(epoch: 193, iters: 1200, time: 0.364, data: 0.001) G_GAN: 2.502 G_L1: 10.787 D_real: 0.333 D_fake: 0.157 
(epoch: 193, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.431 G_L1: 12.028 D_real: 1.033 D_fake: 0.051 
(epoch: 193, iters: 1400, time: 0.046, data: 0.002) G_GAN: 1.558 G_L1: 11.580 D_real: 0.340 D_fake: 0.373 
(epoch: 193, iters: 1500, time: 0.040, data: 0.001) G_GAN: 2.877 G_L1: 12.346 D_real: 0.798 D_fake: 0.108 
(epoch: 193, iters: 1600, time: 0.043, data: 0.001) G_GAN: 1.628 G_L1: 8.962 D_real: 0.437 D_fake: 0.338 
(epoch: 193, iters: 1700, time: 0.042, data: 0.001) G_GAN: 2.594 G_L1: 11.103 D_real: 0.003 D_fake: 0.135 
(epoch: 193, iters: 1800, time: 0.041, data: 0.001) G_GAN: 1.959 G_L1: 12.041 D_real: 0.239 D_fake: 0.263 
(epoch: 193, iters: 1900, time: 0.046, data: 0.002) G_GAN: 2.170 G_L1: 10.662 D_real: 0.219 D_fake: 0.275 
(epoch: 193, iters: 2000, time: 0.043, data: 0.002) G_GAN: 3.600 G_L1: 9.177 D_real: 0.002 D_fake: 0.078 
(epoch: 193, iters: 2100, time: 0.042, data: 0.001) G_GAN: 1.228 G_L1: 11.529 D_real: 0.664 D_fake: 0.552 
(epoch: 193, iters: 2200, time: 0.044, data: 0.001) G_GAN: 1.857 G_L1: 12.603 D_real: 0.138 D_fake: 0.316 
(epoch: 193, iters: 2300, time: 0.042, data: 0.001) G_GAN: 1.184 G_L1: 13.093 D_real: 0.120 D_fake: 0.688 
(epoch: 193, iters: 2400, time: 0.042, data: 0.001) G_GAN: 1.568 G_L1: 16.008 D_real: 0.088 D_fake: 0.448 
End of epoch 193 / 200 	 Time Taken: 82 sec
learning rate 0.0000139 -> 0.0000119
(epoch: 194, iters: 100, time: 0.041, data: 0.163) G_GAN: 1.761 G_L1: 9.616 D_real: 0.655 D_fake: 0.342 
(epoch: 194, iters: 200, time: 0.042, data: 0.001) G_GAN: 3.296 G_L1: 12.602 D_real: 0.135 D_fake: 0.080 
(epoch: 194, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.417 G_L1: 10.223 D_real: 1.107 D_fake: 0.155 
(epoch: 194, iters: 400, time: 0.377, data: 0.001) G_GAN: 2.254 G_L1: 9.617 D_real: 0.056 D_fake: 0.179 
(epoch: 194, iters: 500, time: 0.039, data: 0.001) G_GAN: 2.251 G_L1: 10.985 D_real: 0.025 D_fake: 0.222 
(epoch: 194, iters: 600, time: 0.044, data: 0.001) G_GAN: 1.934 G_L1: 8.929 D_real: 0.055 D_fake: 0.313 
(epoch: 194, iters: 700, time: 0.043, data: 0.001) G_GAN: 2.827 G_L1: 11.374 D_real: 0.134 D_fake: 0.102 
(epoch: 194, iters: 800, time: 0.369, data: 0.001) G_GAN: 1.718 G_L1: 12.527 D_real: 0.383 D_fake: 0.346 
(epoch: 194, iters: 900, time: 0.043, data: 0.004) G_GAN: 3.225 G_L1: 9.463 D_real: 0.346 D_fake: 0.067 
(epoch: 194, iters: 1000, time: 0.042, data: 0.001) G_GAN: 1.859 G_L1: 10.616 D_real: 0.955 D_fake: 0.293 
(epoch: 194, iters: 1100, time: 0.044, data: 0.002) G_GAN: 2.485 G_L1: 11.466 D_real: 1.055 D_fake: 0.150 
(epoch: 194, iters: 1200, time: 0.046, data: 0.002) G_GAN: 1.300 G_L1: 10.766 D_real: 0.493 D_fake: 0.469 
(epoch: 194, iters: 1300, time: 0.043, data: 0.002) G_GAN: 2.744 G_L1: 12.373 D_real: 0.435 D_fake: 0.125 
(epoch: 194, iters: 1400, time: 0.047, data: 0.001) G_GAN: 2.591 G_L1: 19.597 D_real: 0.007 D_fake: 0.171 
(epoch: 194, iters: 1500, time: 0.041, data: 0.001) G_GAN: 0.716 G_L1: 14.430 D_real: 0.305 D_fake: 1.204 
(epoch: 194, iters: 1600, time: 0.042, data: 0.001) G_GAN: 1.613 G_L1: 12.712 D_real: 0.764 D_fake: 0.414 
(epoch: 194, iters: 1700, time: 0.046, data: 0.001) G_GAN: 2.099 G_L1: 8.574 D_real: 0.022 D_fake: 0.452 
(epoch: 194, iters: 1800, time: 0.043, data: 0.002) G_GAN: 1.147 G_L1: 13.628 D_real: 0.632 D_fake: 0.689 
saving the latest model (epoch 194, total_iters 465000)
(epoch: 194, iters: 1900, time: 0.044, data: 0.001) G_GAN: 1.900 G_L1: 14.255 D_real: 0.774 D_fake: 0.333 
(epoch: 194, iters: 2000, time: 0.044, data: 0.001) G_GAN: 1.473 G_L1: 12.917 D_real: 0.313 D_fake: 0.414 
(epoch: 194, iters: 2100, time: 0.043, data: 0.002) G_GAN: 2.403 G_L1: 9.005 D_real: 0.038 D_fake: 0.218 
(epoch: 194, iters: 2200, time: 0.043, data: 0.002) G_GAN: 1.975 G_L1: 10.359 D_real: 0.273 D_fake: 0.285 
(epoch: 194, iters: 2300, time: 0.044, data: 0.001) G_GAN: 1.244 G_L1: 15.677 D_real: 0.036 D_fake: 0.630 
(epoch: 194, iters: 2400, time: 0.040, data: 0.002) G_GAN: 2.396 G_L1: 9.971 D_real: 0.218 D_fake: 0.184 
End of epoch 194 / 200 	 Time Taken: 83 sec
learning rate 0.0000119 -> 0.0000099
(epoch: 195, iters: 100, time: 0.044, data: 0.156) G_GAN: 3.260 G_L1: 10.242 D_real: 0.089 D_fake: 0.095 
(epoch: 195, iters: 200, time: 0.043, data: 0.001) G_GAN: 1.518 G_L1: 7.500 D_real: 0.238 D_fake: 0.694 
(epoch: 195, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.257 G_L1: 11.289 D_real: 0.110 D_fake: 0.242 
(epoch: 195, iters: 400, time: 0.470, data: 0.001) G_GAN: 1.187 G_L1: 16.926 D_real: 0.518 D_fake: 0.586 
(epoch: 195, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.306 G_L1: 13.420 D_real: 0.018 D_fake: 0.232 
(epoch: 195, iters: 600, time: 0.042, data: 0.001) G_GAN: 1.590 G_L1: 11.884 D_real: 0.131 D_fake: 0.428 
(epoch: 195, iters: 700, time: 0.040, data: 0.001) G_GAN: 0.697 G_L1: 10.327 D_real: 0.004 D_fake: 0.990 
(epoch: 195, iters: 800, time: 0.043, data: 0.000) G_GAN: 1.865 G_L1: 16.653 D_real: 0.075 D_fake: 0.370 
(epoch: 195, iters: 900, time: 0.044, data: 0.001) G_GAN: 1.476 G_L1: 14.042 D_real: 0.001 D_fake: 0.561 
(epoch: 195, iters: 1000, time: 0.046, data: 0.002) G_GAN: 3.073 G_L1: 10.959 D_real: 0.452 D_fake: 0.082 
(epoch: 195, iters: 1100, time: 0.042, data: 0.002) G_GAN: 0.973 G_L1: 10.783 D_real: 0.488 D_fake: 0.828 
(epoch: 195, iters: 1200, time: 0.044, data: 0.002) G_GAN: 2.409 G_L1: 12.139 D_real: 0.245 D_fake: 0.221 
(epoch: 195, iters: 1300, time: 0.040, data: 0.002) G_GAN: 1.776 G_L1: 8.915 D_real: 0.388 D_fake: 0.373 
(epoch: 195, iters: 1400, time: 0.039, data: 0.001) G_GAN: 0.875 G_L1: 13.822 D_real: 0.865 D_fake: 0.832 
(epoch: 195, iters: 1500, time: 0.047, data: 0.001) G_GAN: 2.072 G_L1: 21.232 D_real: 0.116 D_fake: 0.277 
(epoch: 195, iters: 1600, time: 0.044, data: 0.002) G_GAN: 3.281 G_L1: 11.942 D_real: 0.891 D_fake: 0.074 
(epoch: 195, iters: 1700, time: 0.044, data: 0.001) G_GAN: 2.260 G_L1: 12.620 D_real: 0.439 D_fake: 0.200 
(epoch: 195, iters: 1800, time: 0.045, data: 0.002) G_GAN: 1.532 G_L1: 6.903 D_real: 0.699 D_fake: 0.462 
(epoch: 195, iters: 1900, time: 0.042, data: 0.002) G_GAN: 1.828 G_L1: 12.666 D_real: 0.405 D_fake: 0.289 
(epoch: 195, iters: 2000, time: 0.045, data: 0.001) G_GAN: 1.968 G_L1: 9.672 D_real: 0.411 D_fake: 0.277 
(epoch: 195, iters: 2100, time: 0.043, data: 0.001) G_GAN: 3.283 G_L1: 12.401 D_real: 1.506 D_fake: 0.070 
(epoch: 195, iters: 2200, time: 0.042, data: 0.001) G_GAN: 1.399 G_L1: 7.739 D_real: 0.009 D_fake: 0.540 
(epoch: 195, iters: 2300, time: 0.040, data: 0.001) G_GAN: 2.702 G_L1: 12.630 D_real: 0.155 D_fake: 0.138 
(epoch: 195, iters: 2400, time: 0.373, data: 0.001) G_GAN: 1.814 G_L1: 15.209 D_real: 0.003 D_fake: 0.315 
saving the model at the end of epoch 195, iters 468000
End of epoch 195 / 200 	 Time Taken: 83 sec
learning rate 0.0000099 -> 0.0000079
(epoch: 196, iters: 100, time: 0.043, data: 0.145) G_GAN: 2.386 G_L1: 13.258 D_real: 0.178 D_fake: 0.178 
(epoch: 196, iters: 200, time: 0.036, data: 0.001) G_GAN: 2.940 G_L1: 11.134 D_real: 0.002 D_fake: 0.111 
(epoch: 196, iters: 300, time: 0.046, data: 0.001) G_GAN: 1.617 G_L1: 11.367 D_real: 0.749 D_fake: 0.377 
(epoch: 196, iters: 400, time: 0.367, data: 0.002) G_GAN: 1.843 G_L1: 16.974 D_real: 0.088 D_fake: 0.352 
(epoch: 196, iters: 500, time: 0.043, data: 0.001) G_GAN: 1.970 G_L1: 18.806 D_real: 0.009 D_fake: 0.252 
(epoch: 196, iters: 600, time: 0.042, data: 0.002) G_GAN: 1.317 G_L1: 13.517 D_real: 0.202 D_fake: 0.505 
(epoch: 196, iters: 700, time: 0.043, data: 0.001) G_GAN: 1.865 G_L1: 14.554 D_real: 0.057 D_fake: 0.307 
(epoch: 196, iters: 800, time: 0.045, data: 0.001) G_GAN: 1.363 G_L1: 12.291 D_real: 0.486 D_fake: 0.516 
(epoch: 196, iters: 900, time: 0.043, data: 0.001) G_GAN: 3.096 G_L1: 15.765 D_real: 0.265 D_fake: 0.100 
(epoch: 196, iters: 1000, time: 0.045, data: 0.001) G_GAN: 1.936 G_L1: 11.274 D_real: 0.201 D_fake: 0.296 
(epoch: 196, iters: 1100, time: 0.041, data: 0.001) G_GAN: 1.708 G_L1: 9.379 D_real: 0.229 D_fake: 0.335 
(epoch: 196, iters: 1200, time: 0.043, data: 0.001) G_GAN: 1.276 G_L1: 10.262 D_real: 0.265 D_fake: 0.538 
(epoch: 196, iters: 1300, time: 0.040, data: 0.001) G_GAN: 1.281 G_L1: 12.376 D_real: 0.234 D_fake: 0.581 
(epoch: 196, iters: 1400, time: 0.045, data: 0.001) G_GAN: 2.375 G_L1: 11.983 D_real: 0.623 D_fake: 0.164 
(epoch: 196, iters: 1500, time: 0.040, data: 0.001) G_GAN: 1.026 G_L1: 11.003 D_real: 0.000 D_fake: 0.757 
(epoch: 196, iters: 1600, time: 0.043, data: 0.001) G_GAN: 2.646 G_L1: 8.489 D_real: 0.758 D_fake: 0.133 
(epoch: 196, iters: 1700, time: 0.044, data: 0.001) G_GAN: 1.912 G_L1: 17.516 D_real: 0.065 D_fake: 0.304 
(epoch: 196, iters: 1800, time: 0.044, data: 0.001) G_GAN: 1.192 G_L1: 9.789 D_real: 0.600 D_fake: 0.638 
(epoch: 196, iters: 1900, time: 0.042, data: 0.001) G_GAN: 1.712 G_L1: 16.205 D_real: 0.014 D_fake: 0.448 
(epoch: 196, iters: 2000, time: 0.461, data: 0.001) G_GAN: 1.812 G_L1: 22.085 D_real: 0.030 D_fake: 0.301 
saving the latest model (epoch 196, total_iters 470000)
(epoch: 196, iters: 2100, time: 0.040, data: 0.002) G_GAN: 1.450 G_L1: 8.354 D_real: 0.291 D_fake: 0.429 
(epoch: 196, iters: 2200, time: 0.043, data: 0.001) G_GAN: 1.905 G_L1: 12.924 D_real: 0.126 D_fake: 0.310 
(epoch: 196, iters: 2300, time: 0.042, data: 0.002) G_GAN: 1.617 G_L1: 12.069 D_real: 0.247 D_fake: 0.397 
(epoch: 196, iters: 2400, time: 0.042, data: 0.001) G_GAN: 2.366 G_L1: 10.988 D_real: 0.267 D_fake: 0.179 
End of epoch 196 / 200 	 Time Taken: 83 sec
learning rate 0.0000079 -> 0.0000059
(epoch: 197, iters: 100, time: 0.040, data: 0.143) G_GAN: 1.416 G_L1: 6.442 D_real: 0.666 D_fake: 0.410 
(epoch: 197, iters: 200, time: 0.046, data: 0.001) G_GAN: 3.745 G_L1: 16.160 D_real: 0.720 D_fake: 0.051 
(epoch: 197, iters: 300, time: 0.047, data: 0.001) G_GAN: 1.869 G_L1: 9.848 D_real: 0.185 D_fake: 0.345 
(epoch: 197, iters: 400, time: 0.386, data: 0.001) G_GAN: 2.395 G_L1: 20.903 D_real: 0.044 D_fake: 0.224 
(epoch: 197, iters: 500, time: 0.040, data: 0.002) G_GAN: 1.299 G_L1: 13.334 D_real: 0.000 D_fake: 0.640 
(epoch: 197, iters: 600, time: 0.045, data: 0.001) G_GAN: 1.973 G_L1: 10.475 D_real: 0.041 D_fake: 0.247 
(epoch: 197, iters: 700, time: 0.047, data: 0.002) G_GAN: 0.752 G_L1: 12.231 D_real: 0.210 D_fake: 1.008 
(epoch: 197, iters: 800, time: 0.042, data: 0.002) G_GAN: 4.093 G_L1: 10.681 D_real: 0.031 D_fake: 0.033 
(epoch: 197, iters: 900, time: 0.043, data: 0.001) G_GAN: 1.658 G_L1: 9.044 D_real: 0.968 D_fake: 0.317 
(epoch: 197, iters: 1000, time: 0.046, data: 0.001) G_GAN: 1.895 G_L1: 7.444 D_real: 0.786 D_fake: 0.281 
(epoch: 197, iters: 1100, time: 0.047, data: 0.002) G_GAN: 1.551 G_L1: 18.499 D_real: 0.010 D_fake: 0.467 
(epoch: 197, iters: 1200, time: 0.046, data: 0.001) G_GAN: 3.974 G_L1: 9.436 D_real: 0.572 D_fake: 0.041 
(epoch: 197, iters: 1300, time: 0.038, data: 0.001) G_GAN: 2.588 G_L1: 8.563 D_real: 0.831 D_fake: 0.125 
(epoch: 197, iters: 1400, time: 0.043, data: 0.001) G_GAN: 2.326 G_L1: 9.493 D_real: 0.311 D_fake: 0.193 
(epoch: 197, iters: 1500, time: 0.048, data: 0.001) G_GAN: 1.725 G_L1: 11.098 D_real: 0.240 D_fake: 0.329 
(epoch: 197, iters: 1600, time: 0.366, data: 0.001) G_GAN: 1.519 G_L1: 9.669 D_real: 0.378 D_fake: 0.471 
(epoch: 197, iters: 1700, time: 0.041, data: 0.001) G_GAN: 2.894 G_L1: 12.264 D_real: 0.858 D_fake: 0.104 
(epoch: 197, iters: 1800, time: 0.045, data: 0.001) G_GAN: 3.022 G_L1: 8.483 D_real: 0.324 D_fake: 0.102 
(epoch: 197, iters: 1900, time: 0.044, data: 0.002) G_GAN: 1.717 G_L1: 12.507 D_real: 0.402 D_fake: 0.351 
(epoch: 197, iters: 2000, time: 0.044, data: 0.001) G_GAN: 1.668 G_L1: 11.163 D_real: 0.698 D_fake: 0.372 
(epoch: 197, iters: 2100, time: 0.042, data: 0.001) G_GAN: 2.078 G_L1: 8.861 D_real: 0.054 D_fake: 0.349 
(epoch: 197, iters: 2200, time: 0.043, data: 0.001) G_GAN: 2.626 G_L1: 13.607 D_real: 1.276 D_fake: 0.136 
(epoch: 197, iters: 2300, time: 0.044, data: 0.001) G_GAN: 3.245 G_L1: 12.797 D_real: 0.603 D_fake: 0.077 
(epoch: 197, iters: 2400, time: 0.039, data: 0.002) G_GAN: 1.234 G_L1: 14.046 D_real: 0.434 D_fake: 0.726 
End of epoch 197 / 200 	 Time Taken: 82 sec
learning rate 0.0000059 -> 0.0000040
(epoch: 198, iters: 100, time: 0.043, data: 0.149) G_GAN: 2.384 G_L1: 10.879 D_real: 0.623 D_fake: 0.186 
(epoch: 198, iters: 200, time: 0.040, data: 0.001) G_GAN: 1.751 G_L1: 18.828 D_real: 0.043 D_fake: 0.417 
(epoch: 198, iters: 300, time: 0.045, data: 0.001) G_GAN: 2.527 G_L1: 11.219 D_real: 0.139 D_fake: 0.140 
(epoch: 198, iters: 400, time: 0.374, data: 0.001) G_GAN: 2.387 G_L1: 13.519 D_real: 0.183 D_fake: 0.212 
(epoch: 198, iters: 500, time: 0.042, data: 0.002) G_GAN: 2.917 G_L1: 16.375 D_real: 0.040 D_fake: 0.126 
(epoch: 198, iters: 600, time: 0.040, data: 0.001) G_GAN: 2.775 G_L1: 12.871 D_real: 0.084 D_fake: 0.120 
(epoch: 198, iters: 700, time: 0.046, data: 0.002) G_GAN: 1.382 G_L1: 10.377 D_real: 0.553 D_fake: 0.485 
(epoch: 198, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.531 G_L1: 14.504 D_real: 0.246 D_fake: 0.171 
(epoch: 198, iters: 900, time: 0.047, data: 0.001) G_GAN: 2.370 G_L1: 11.581 D_real: 0.000 D_fake: 0.185 
(epoch: 198, iters: 1000, time: 0.044, data: 0.002) G_GAN: 2.180 G_L1: 14.879 D_real: 0.220 D_fake: 0.252 
(epoch: 198, iters: 1100, time: 0.043, data: 0.001) G_GAN: 2.933 G_L1: 12.294 D_real: 0.070 D_fake: 0.139 
