/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 188, iters: 500, time: 0.042, data: 0.001) G_GAN: 9.614 G_L1: 27.121 D_real: 0.000 D_fake: 0.001 
(epoch: 188, iters: 600, time: 0.040, data: 0.001) G_GAN: 5.801 G_L1: 19.134 D_real: 0.000 D_fake: 0.010 
(epoch: 188, iters: 700, time: 0.042, data: 0.001) G_GAN: 9.307 G_L1: 32.738 D_real: 0.000 D_fake: 0.001 
(epoch: 188, iters: 800, time: 0.045, data: 0.001) G_GAN: 6.598 G_L1: 28.901 D_real: 0.000 D_fake: 0.006 
(epoch: 188, iters: 900, time: 0.042, data: 0.001) G_GAN: 5.592 G_L1: 37.818 D_real: 0.000 D_fake: 0.014 
(epoch: 188, iters: 1000, time: 0.041, data: 0.001) G_GAN: 8.833 G_L1: 29.800 D_real: 0.000 D_fake: 0.001 
(epoch: 188, iters: 1100, time: 0.041, data: 0.001) G_GAN: 16.581 G_L1: 29.431 D_real: 0.000 D_fake: 0.000 
(epoch: 188, iters: 1200, time: 0.365, data: 0.001) G_GAN: 11.944 G_L1: 28.380 D_real: 0.002 D_fake: 0.000 
saving the latest model (epoch 188, total_iters 450000)
(epoch: 188, iters: 1300, time: 0.041, data: 0.002) G_GAN: 11.387 G_L1: 23.076 D_real: 0.000 D_fake: 0.000 
(epoch: 188, iters: 1400, time: 0.042, data: 0.001) G_GAN: 7.833 G_L1: 44.720 D_real: 0.000 D_fake: 0.002 
(epoch: 188, iters: 1500, time: 0.040, data: 0.001) G_GAN: 13.611 G_L1: 27.785 D_real: 0.000 D_fake: 0.000 
(epoch: 188, iters: 1600, time: 0.042, data: 0.001) G_GAN: 6.019 G_L1: 25.881 D_real: 0.000 D_fake: 0.017 
(epoch: 188, iters: 1700, time: 0.042, data: 0.001) G_GAN: 10.188 G_L1: 26.584 D_real: 0.000 D_fake: 0.000 
(epoch: 188, iters: 1800, time: 0.041, data: 0.002) G_GAN: 16.062 G_L1: 42.192 D_real: 0.000 D_fake: 0.000 
(epoch: 188, iters: 1900, time: 0.041, data: 0.001) G_GAN: 9.356 G_L1: 37.225 D_real: 0.016 D_fake: 0.000 
(epoch: 188, iters: 2000, time: 0.039, data: 0.001) G_GAN: 14.825 G_L1: 33.806 D_real: 0.000 D_fake: 0.000 
(epoch: 188, iters: 2100, time: 0.040, data: 0.001) G_GAN: 9.413 G_L1: 23.501 D_real: 0.001 D_fake: 0.000 
(epoch: 188, iters: 2200, time: 0.040, data: 0.001) G_GAN: 12.120 G_L1: 31.473 D_real: 0.002 D_fake: 0.000 
(epoch: 188, iters: 2300, time: 0.038, data: 0.001) G_GAN: 10.362 G_L1: 28.399 D_real: 0.000 D_fake: 0.000 
(epoch: 188, iters: 2400, time: 0.042, data: 0.001) G_GAN: 7.341 G_L1: 23.636 D_real: 0.001 D_fake: 0.003 
End of epoch 188 / 200 	 Time Taken: 76 sec
learning rate 0.0000238 -> 0.0000218
(epoch: 189, iters: 100, time: 0.041, data: 0.152) G_GAN: 8.649 G_L1: 21.905 D_real: 0.000 D_fake: 0.001 
(epoch: 189, iters: 200, time: 0.042, data: 0.001) G_GAN: 8.189 G_L1: 28.479 D_real: 0.008 D_fake: 0.002 
(epoch: 189, iters: 300, time: 0.041, data: 0.001) G_GAN: 11.092 G_L1: 25.863 D_real: 0.000 D_fake: 0.000 
(epoch: 189, iters: 400, time: 0.352, data: 0.001) G_GAN: 19.557 G_L1: 23.945 D_real: 0.000 D_fake: 0.000 
(epoch: 189, iters: 500, time: 0.041, data: 0.001) G_GAN: 8.894 G_L1: 29.902 D_real: 0.000 D_fake: 0.001 
(epoch: 189, iters: 600, time: 0.042, data: 0.001) G_GAN: 10.910 G_L1: 22.503 D_real: 0.000 D_fake: 0.000 
(epoch: 189, iters: 700, time: 0.041, data: 0.001) G_GAN: 4.563 G_L1: 13.118 D_real: 0.018 D_fake: 0.035 
(epoch: 189, iters: 800, time: 0.442, data: 0.001) G_GAN: 6.849 G_L1: 24.177 D_real: 0.000 D_fake: 0.003 
(epoch: 189, iters: 900, time: 0.043, data: 0.001) G_GAN: 8.783 G_L1: 29.627 D_real: 0.008 D_fake: 0.001 
(epoch: 189, iters: 1000, time: 0.041, data: 0.001) G_GAN: 8.292 G_L1: 45.305 D_real: 0.000 D_fake: 0.001 
(epoch: 189, iters: 1100, time: 0.041, data: 0.001) G_GAN: 10.315 G_L1: 20.354 D_real: 0.001 D_fake: 0.000 
(epoch: 189, iters: 1200, time: 0.044, data: 0.001) G_GAN: 7.465 G_L1: 22.117 D_real: 0.000 D_fake: 0.003 
(epoch: 189, iters: 1300, time: 0.041, data: 0.001) G_GAN: 9.830 G_L1: 31.139 D_real: 0.000 D_fake: 0.000 
(epoch: 189, iters: 1400, time: 0.044, data: 0.001) G_GAN: 4.855 G_L1: 17.740 D_real: 0.000 D_fake: 0.035 
(epoch: 189, iters: 1500, time: 0.043, data: 0.001) G_GAN: 8.888 G_L1: 24.276 D_real: 0.000 D_fake: 0.001 
(epoch: 189, iters: 1600, time: 0.039, data: 0.001) G_GAN: 11.162 G_L1: 23.581 D_real: 0.011 D_fake: 0.000 
(epoch: 189, iters: 1700, time: 0.041, data: 0.001) G_GAN: 14.989 G_L1: 27.272 D_real: 0.000 D_fake: 0.000 
(epoch: 189, iters: 1800, time: 0.039, data: 0.001) G_GAN: 13.113 G_L1: 36.782 D_real: 0.000 D_fake: 0.000 
(epoch: 189, iters: 1900, time: 0.041, data: 0.001) G_GAN: 9.701 G_L1: 21.542 D_real: 0.000 D_fake: 0.000 
(epoch: 189, iters: 2000, time: 0.041, data: 0.001) G_GAN: 10.637 G_L1: 28.989 D_real: 0.000 D_fake: 0.000 
(epoch: 189, iters: 2100, time: 0.040, data: 0.001) G_GAN: 14.024 G_L1: 22.156 D_real: 0.000 D_fake: 0.000 
(epoch: 189, iters: 2200, time: 0.042, data: 0.001) G_GAN: 7.115 G_L1: 16.484 D_real: 0.000 D_fake: 0.004 
(epoch: 189, iters: 2300, time: 0.041, data: 0.001) G_GAN: 6.756 G_L1: 20.673 D_real: 0.004 D_fake: 0.008 
(epoch: 189, iters: 2400, time: 0.037, data: 0.002) G_GAN: 11.438 G_L1: 18.280 D_real: 0.000 D_fake: 0.000 
End of epoch 189 / 200 	 Time Taken: 76 sec
learning rate 0.0000218 -> 0.0000198
(epoch: 190, iters: 100, time: 0.046, data: 0.140) G_GAN: 10.971 G_L1: 31.032 D_real: 0.000 D_fake: 0.000 
(epoch: 190, iters: 200, time: 0.042, data: 0.001) G_GAN: 11.697 G_L1: 23.020 D_real: 0.008 D_fake: 0.000 
(epoch: 190, iters: 300, time: 0.042, data: 0.001) G_GAN: 11.599 G_L1: 27.952 D_real: 0.000 D_fake: 0.000 
(epoch: 190, iters: 400, time: 0.359, data: 0.001) G_GAN: 13.063 G_L1: 33.030 D_real: 0.000 D_fake: 0.000 
(epoch: 190, iters: 500, time: 0.042, data: 0.001) G_GAN: 11.472 G_L1: 33.088 D_real: 0.000 D_fake: 0.000 
(epoch: 190, iters: 600, time: 0.039, data: 0.001) G_GAN: 10.752 G_L1: 35.731 D_real: 0.000 D_fake: 0.000 
(epoch: 190, iters: 700, time: 0.041, data: 0.001) G_GAN: 14.614 G_L1: 38.893 D_real: 0.000 D_fake: 0.000 
(epoch: 190, iters: 800, time: 0.043, data: 0.001) G_GAN: 16.371 G_L1: 28.944 D_real: 0.000 D_fake: 0.000 
(epoch: 190, iters: 900, time: 0.042, data: 0.001) G_GAN: 13.566 G_L1: 24.227 D_real: 0.000 D_fake: 0.000 
(epoch: 190, iters: 1000, time: 0.043, data: 0.001) G_GAN: 8.605 G_L1: 30.298 D_real: 0.000 D_fake: 0.001 
(epoch: 190, iters: 1100, time: 0.043, data: 0.001) G_GAN: 11.332 G_L1: 20.882 D_real: 0.000 D_fake: 0.000 
(epoch: 190, iters: 1200, time: 0.039, data: 0.001) G_GAN: 10.230 G_L1: 13.297 D_real: 0.000 D_fake: 0.000 
(epoch: 190, iters: 1300, time: 0.041, data: 0.001) G_GAN: 9.788 G_L1: 27.111 D_real: 0.000 D_fake: 0.000 
(epoch: 190, iters: 1400, time: 0.042, data: 0.001) G_GAN: 5.670 G_L1: 13.012 D_real: 0.044 D_fake: 0.009 
saving the latest model (epoch 190, total_iters 455000)
(epoch: 190, iters: 1500, time: 0.039, data: 0.001) G_GAN: 12.860 G_L1: 28.081 D_real: 0.000 D_fake: 0.000 
(epoch: 190, iters: 1600, time: 0.041, data: 0.001) G_GAN: 8.519 G_L1: 20.509 D_real: 0.000 D_fake: 0.001 
(epoch: 190, iters: 1700, time: 0.041, data: 0.001) G_GAN: 13.720 G_L1: 35.449 D_real: 0.000 D_fake: 0.000 
(epoch: 190, iters: 1800, time: 0.041, data: 0.001) G_GAN: 9.663 G_L1: 24.628 D_real: 0.000 D_fake: 0.002 
(epoch: 190, iters: 1900, time: 0.042, data: 0.001) G_GAN: 17.401 G_L1: 30.995 D_real: 0.000 D_fake: 0.000 
(epoch: 190, iters: 2000, time: 0.042, data: 0.001) G_GAN: 9.387 G_L1: 14.376 D_real: 0.002 D_fake: 0.000 
(epoch: 190, iters: 2100, time: 0.041, data: 0.001) G_GAN: 10.349 G_L1: 32.127 D_real: 0.000 D_fake: 0.000 
(epoch: 190, iters: 2200, time: 0.041, data: 0.001) G_GAN: 7.972 G_L1: 20.083 D_real: 0.001 D_fake: 0.001 
(epoch: 190, iters: 2300, time: 0.043, data: 0.001) G_GAN: 10.831 G_L1: 43.544 D_real: 0.001 D_fake: 0.000 
(epoch: 190, iters: 2400, time: 0.363, data: 0.001) G_GAN: 11.903 G_L1: 39.119 D_real: 0.001 D_fake: 0.000 
saving the model at the end of epoch 190, iters 456000
End of epoch 190 / 200 	 Time Taken: 78 sec
learning rate 0.0000198 -> 0.0000178
(epoch: 191, iters: 100, time: 0.042, data: 0.146) G_GAN: 9.193 G_L1: 23.990 D_real: 0.003 D_fake: 0.000 
(epoch: 191, iters: 200, time: 0.041, data: 0.002) G_GAN: 12.615 G_L1: 22.528 D_real: 0.000 D_fake: 0.000 
(epoch: 191, iters: 300, time: 0.043, data: 0.001) G_GAN: 14.046 G_L1: 29.820 D_real: 0.002 D_fake: 0.000 
(epoch: 191, iters: 400, time: 0.371, data: 0.001) G_GAN: 9.064 G_L1: 19.750 D_real: 0.001 D_fake: 0.001 
(epoch: 191, iters: 500, time: 0.041, data: 0.001) G_GAN: 13.514 G_L1: 25.992 D_real: 0.000 D_fake: 0.000 
(epoch: 191, iters: 600, time: 0.044, data: 0.001) G_GAN: 9.268 G_L1: 20.376 D_real: 0.000 D_fake: 0.001 
(epoch: 191, iters: 700, time: 0.041, data: 0.001) G_GAN: 6.385 G_L1: 22.659 D_real: 0.000 D_fake: 0.007 
(epoch: 191, iters: 800, time: 0.041, data: 0.001) G_GAN: 9.316 G_L1: 32.472 D_real: 0.000 D_fake: 0.002 
(epoch: 191, iters: 900, time: 0.042, data: 0.001) G_GAN: 8.100 G_L1: 16.831 D_real: 0.000 D_fake: 0.002 
(epoch: 191, iters: 1000, time: 0.041, data: 0.001) G_GAN: 11.017 G_L1: 33.280 D_real: 0.001 D_fake: 0.000 
(epoch: 191, iters: 1100, time: 0.043, data: 0.001) G_GAN: 8.112 G_L1: 21.060 D_real: 0.000 D_fake: 0.001 
(epoch: 191, iters: 1200, time: 0.042, data: 0.001) G_GAN: 12.860 G_L1: 29.145 D_real: 0.000 D_fake: 0.000 
(epoch: 191, iters: 1300, time: 0.041, data: 0.001) G_GAN: 10.190 G_L1: 28.594 D_real: 0.000 D_fake: 0.000 
(epoch: 191, iters: 1400, time: 0.041, data: 0.001) G_GAN: 11.112 G_L1: 36.468 D_real: 0.000 D_fake: 0.000 
(epoch: 191, iters: 1500, time: 0.040, data: 0.001) G_GAN: 21.118 G_L1: 25.909 D_real: 0.000 D_fake: 0.000 
(epoch: 191, iters: 1600, time: 0.043, data: 0.001) G_GAN: 16.646 G_L1: 23.903 D_real: 0.000 D_fake: 0.000 
(epoch: 191, iters: 1700, time: 0.042, data: 0.001) G_GAN: 8.656 G_L1: 17.365 D_real: 0.004 D_fake: 0.001 
(epoch: 191, iters: 1800, time: 0.041, data: 0.001) G_GAN: 13.911 G_L1: 23.509 D_real: 0.000 D_fake: 0.000 
(epoch: 191, iters: 1900, time: 0.043, data: 0.001) G_GAN: 14.433 G_L1: 21.698 D_real: 0.000 D_fake: 0.000 
(epoch: 191, iters: 2000, time: 0.442, data: 0.001) G_GAN: 13.181 G_L1: 23.414 D_real: 0.000 D_fake: 0.000 
(epoch: 191, iters: 2100, time: 0.040, data: 0.001) G_GAN: 10.536 G_L1: 26.885 D_real: 0.000 D_fake: 0.000 
(epoch: 191, iters: 2200, time: 0.043, data: 0.001) G_GAN: 13.926 G_L1: 23.496 D_real: 0.000 D_fake: 0.000 
(epoch: 191, iters: 2300, time: 0.045, data: 0.001) G_GAN: 6.894 G_L1: 21.402 D_real: 0.000 D_fake: 0.003 
(epoch: 191, iters: 2400, time: 0.038, data: 0.002) G_GAN: 7.920 G_L1: 29.764 D_real: 0.001 D_fake: 0.004 
End of epoch 191 / 200 	 Time Taken: 75 sec
learning rate 0.0000178 -> 0.0000158
(epoch: 192, iters: 100, time: 0.041, data: 0.132) G_GAN: 9.144 G_L1: 35.491 D_real: 0.005 D_fake: 0.001 
(epoch: 192, iters: 200, time: 0.039, data: 0.001) G_GAN: 8.730 G_L1: 27.301 D_real: 0.000 D_fake: 0.001 
(epoch: 192, iters: 300, time: 0.041, data: 0.001) G_GAN: 15.378 G_L1: 29.686 D_real: 0.000 D_fake: 0.000 
(epoch: 192, iters: 400, time: 0.361, data: 0.001) G_GAN: 12.877 G_L1: 40.705 D_real: 0.000 D_fake: 0.000 
(epoch: 192, iters: 500, time: 0.041, data: 0.001) G_GAN: 10.188 G_L1: 28.603 D_real: 0.000 D_fake: 0.000 
(epoch: 192, iters: 600, time: 0.043, data: 0.001) G_GAN: 12.596 G_L1: 33.744 D_real: 0.000 D_fake: 0.000 
(epoch: 192, iters: 700, time: 0.041, data: 0.001) G_GAN: 7.739 G_L1: 20.752 D_real: 0.000 D_fake: 0.001 
(epoch: 192, iters: 800, time: 0.040, data: 0.002) G_GAN: 6.251 G_L1: 17.333 D_real: 0.001 D_fake: 0.005 
(epoch: 192, iters: 900, time: 0.040, data: 0.001) G_GAN: 16.094 G_L1: 31.706 D_real: 0.000 D_fake: 0.000 
(epoch: 192, iters: 1000, time: 0.042, data: 0.001) G_GAN: 10.324 G_L1: 41.885 D_real: 0.000 D_fake: 0.000 
(epoch: 192, iters: 1100, time: 0.042, data: 0.001) G_GAN: 14.345 G_L1: 23.844 D_real: 0.000 D_fake: 0.000 
(epoch: 192, iters: 1200, time: 0.039, data: 0.001) G_GAN: 12.316 G_L1: 20.137 D_real: 0.041 D_fake: 0.000 
(epoch: 192, iters: 1300, time: 0.040, data: 0.002) G_GAN: 15.290 G_L1: 25.307 D_real: 0.000 D_fake: 0.000 
(epoch: 192, iters: 1400, time: 0.040, data: 0.001) G_GAN: 11.698 G_L1: 41.774 D_real: 0.000 D_fake: 0.000 
(epoch: 192, iters: 1500, time: 0.043, data: 0.001) G_GAN: 7.695 G_L1: 17.541 D_real: 0.000 D_fake: 0.002 
(epoch: 192, iters: 1600, time: 0.361, data: 0.001) G_GAN: 10.740 G_L1: 30.922 D_real: 0.001 D_fake: 0.000 
saving the latest model (epoch 192, total_iters 460000)
(epoch: 192, iters: 1700, time: 0.040, data: 0.001) G_GAN: 12.272 G_L1: 27.583 D_real: 0.001 D_fake: 0.000 
(epoch: 192, iters: 1800, time: 0.046, data: 0.001) G_GAN: 12.096 G_L1: 16.598 D_real: 0.144 D_fake: 0.000 
(epoch: 192, iters: 1900, time: 0.045, data: 0.001) G_GAN: 15.337 G_L1: 32.974 D_real: 0.000 D_fake: 0.000 
(epoch: 192, iters: 2000, time: 0.042, data: 0.001) G_GAN: 12.181 G_L1: 17.140 D_real: 0.001 D_fake: 0.000 
(epoch: 192, iters: 2100, time: 0.042, data: 0.001) G_GAN: 11.155 G_L1: 28.754 D_real: 0.030 D_fake: 0.000 
(epoch: 192, iters: 2200, time: 0.040, data: 0.001) G_GAN: 13.859 G_L1: 27.393 D_real: 0.000 D_fake: 0.000 
(epoch: 192, iters: 2300, time: 0.042, data: 0.001) G_GAN: 9.688 G_L1: 30.424 D_real: 0.000 D_fake: 0.000 
(epoch: 192, iters: 2400, time: 0.040, data: 0.001) G_GAN: 10.689 G_L1: 19.890 D_real: 0.003 D_fake: 0.001 
End of epoch 192 / 200 	 Time Taken: 77 sec
learning rate 0.0000158 -> 0.0000139
(epoch: 193, iters: 100, time: 0.043, data: 0.145) G_GAN: 8.808 G_L1: 36.012 D_real: 0.000 D_fake: 0.001 
(epoch: 193, iters: 200, time: 0.042, data: 0.001) G_GAN: 12.634 G_L1: 19.426 D_real: 0.002 D_fake: 0.000 
(epoch: 193, iters: 300, time: 0.043, data: 0.001) G_GAN: 10.480 G_L1: 28.433 D_real: 0.003 D_fake: 0.000 
(epoch: 193, iters: 400, time: 0.369, data: 0.001) G_GAN: 11.156 G_L1: 32.618 D_real: 0.000 D_fake: 0.000 
(epoch: 193, iters: 500, time: 0.041, data: 0.001) G_GAN: 14.842 G_L1: 41.270 D_real: 0.000 D_fake: 0.000 
(epoch: 193, iters: 600, time: 0.042, data: 0.001) G_GAN: 14.508 G_L1: 30.571 D_real: 0.000 D_fake: 0.000 
(epoch: 193, iters: 700, time: 0.042, data: 0.002) G_GAN: 10.647 G_L1: 35.669 D_real: 0.000 D_fake: 0.000 
(epoch: 193, iters: 800, time: 0.041, data: 0.001) G_GAN: 6.294 G_L1: 25.098 D_real: 0.023 D_fake: 0.009 
(epoch: 193, iters: 900, time: 0.041, data: 0.002) G_GAN: 11.393 G_L1: 33.762 D_real: 0.001 D_fake: 0.000 
(epoch: 193, iters: 1000, time: 0.042, data: 0.001) G_GAN: 7.656 G_L1: 32.900 D_real: 0.000 D_fake: 0.003 
(epoch: 193, iters: 1100, time: 0.041, data: 0.001) G_GAN: 11.932 G_L1: 30.844 D_real: 0.000 D_fake: 0.000 
(epoch: 193, iters: 1200, time: 0.444, data: 0.001) G_GAN: 14.686 G_L1: 29.469 D_real: 0.000 D_fake: 0.000 
(epoch: 193, iters: 1300, time: 0.041, data: 0.001) G_GAN: 12.232 G_L1: 22.480 D_real: 0.000 D_fake: 0.000 
(epoch: 193, iters: 1400, time: 0.040, data: 0.001) G_GAN: 10.425 G_L1: 23.968 D_real: 0.011 D_fake: 0.000 
(epoch: 193, iters: 1500, time: 0.045, data: 0.001) G_GAN: 11.835 G_L1: 27.884 D_real: 0.003 D_fake: 0.000 
(epoch: 193, iters: 1600, time: 0.042, data: 0.001) G_GAN: 10.699 G_L1: 31.822 D_real: 0.001 D_fake: 0.000 
(epoch: 193, iters: 1700, time: 0.041, data: 0.001) G_GAN: 9.620 G_L1: 27.182 D_real: 0.000 D_fake: 0.000 
(epoch: 193, iters: 1800, time: 0.045, data: 0.002) G_GAN: 16.042 G_L1: 26.057 D_real: 0.000 D_fake: 0.000 
(epoch: 193, iters: 1900, time: 0.041, data: 0.001) G_GAN: 13.753 G_L1: 36.540 D_real: 0.000 D_fake: 0.000 
(epoch: 193, iters: 2000, time: 0.041, data: 0.001) G_GAN: 15.463 G_L1: 23.330 D_real: 0.000 D_fake: 0.000 
(epoch: 193, iters: 2100, time: 0.042, data: 0.001) G_GAN: 18.435 G_L1: 50.444 D_real: 0.000 D_fake: 0.000 
(epoch: 193, iters: 2200, time: 0.043, data: 0.001) G_GAN: 15.804 G_L1: 40.666 D_real: 0.000 D_fake: 0.000 
(epoch: 193, iters: 2300, time: 0.041, data: 0.001) G_GAN: 11.845 G_L1: 25.568 D_real: 0.000 D_fake: 0.000 
(epoch: 193, iters: 2400, time: 0.041, data: 0.001) G_GAN: 4.238 G_L1: 19.724 D_real: 0.013 D_fake: 0.390 
End of epoch 193 / 200 	 Time Taken: 76 sec
learning rate 0.0000139 -> 0.0000119
(epoch: 194, iters: 100, time: 0.039, data: 0.140) G_GAN: 10.559 G_L1: 39.765 D_real: 0.000 D_fake: 0.001 
(epoch: 194, iters: 200, time: 0.044, data: 0.001) G_GAN: 15.305 G_L1: 28.732 D_real: 0.000 D_fake: 0.000 
(epoch: 194, iters: 300, time: 0.041, data: 0.001) G_GAN: 7.327 G_L1: 19.236 D_real: 0.000 D_fake: 0.003 
(epoch: 194, iters: 400, time: 0.365, data: 0.001) G_GAN: 12.161 G_L1: 35.902 D_real: 0.000 D_fake: 0.000 
(epoch: 194, iters: 500, time: 0.042, data: 0.001) G_GAN: 6.753 G_L1: 12.996 D_real: 0.071 D_fake: 0.003 
(epoch: 194, iters: 600, time: 0.042, data: 0.001) G_GAN: 9.852 G_L1: 20.865 D_real: 0.000 D_fake: 0.000 
(epoch: 194, iters: 700, time: 0.042, data: 0.001) G_GAN: 12.005 G_L1: 26.401 D_real: 0.002 D_fake: 0.000 
(epoch: 194, iters: 800, time: 0.377, data: 0.001) G_GAN: 6.720 G_L1: 31.176 D_real: 0.000 D_fake: 0.004 
(epoch: 194, iters: 900, time: 0.040, data: 0.001) G_GAN: 10.226 G_L1: 26.499 D_real: 0.002 D_fake: 0.001 
(epoch: 194, iters: 1000, time: 0.041, data: 0.002) G_GAN: 3.820 G_L1: 17.722 D_real: 0.001 D_fake: 0.351 
(epoch: 194, iters: 1100, time: 0.042, data: 0.001) G_GAN: 9.362 G_L1: 23.875 D_real: 0.001 D_fake: 0.000 
(epoch: 194, iters: 1200, time: 0.041, data: 0.001) G_GAN: 14.538 G_L1: 27.836 D_real: 0.000 D_fake: 0.000 
(epoch: 194, iters: 1300, time: 0.041, data: 0.002) G_GAN: 6.666 G_L1: 24.147 D_real: 0.000 D_fake: 0.005 
(epoch: 194, iters: 1400, time: 0.044, data: 0.002) G_GAN: 13.768 G_L1: 42.000 D_real: 0.000 D_fake: 0.000 
(epoch: 194, iters: 1500, time: 0.042, data: 0.001) G_GAN: 11.811 G_L1: 34.534 D_real: 0.000 D_fake: 0.000 
(epoch: 194, iters: 1600, time: 0.041, data: 0.001) G_GAN: 10.791 G_L1: 22.804 D_real: 0.000 D_fake: 0.000 
(epoch: 194, iters: 1700, time: 0.045, data: 0.001) G_GAN: 9.308 G_L1: 22.341 D_real: 0.000 D_fake: 0.000 
(epoch: 194, iters: 1800, time: 0.041, data: 0.002) G_GAN: 11.032 G_L1: 28.152 D_real: 0.000 D_fake: 0.000 
saving the latest model (epoch 194, total_iters 465000)
(epoch: 194, iters: 1900, time: 0.041, data: 0.002) G_GAN: 21.992 G_L1: 29.874 D_real: 0.008 D_fake: 0.000 
(epoch: 194, iters: 2000, time: 0.045, data: 0.001) G_GAN: 8.658 G_L1: 28.324 D_real: 0.000 D_fake: 0.001 
(epoch: 194, iters: 2100, time: 0.041, data: 0.001) G_GAN: 12.164 G_L1: 45.002 D_real: 0.000 D_fake: 0.000 
(epoch: 194, iters: 2200, time: 0.042, data: 0.001) G_GAN: 12.147 G_L1: 27.534 D_real: 0.002 D_fake: 0.000 
(epoch: 194, iters: 2300, time: 0.041, data: 0.001) G_GAN: 6.719 G_L1: 12.857 D_real: 0.090 D_fake: 0.002 
(epoch: 194, iters: 2400, time: 0.040, data: 0.001) G_GAN: 7.912 G_L1: 12.629 D_real: 0.016 D_fake: 0.001 
End of epoch 194 / 200 	 Time Taken: 77 sec
learning rate 0.0000119 -> 0.0000099
(epoch: 195, iters: 100, time: 0.042, data: 0.131) G_GAN: 11.151 G_L1: 40.328 D_real: 0.000 D_fake: 0.000 
(epoch: 195, iters: 200, time: 0.042, data: 0.001) G_GAN: 12.427 G_L1: 34.526 D_real: 0.000 D_fake: 0.000 
(epoch: 195, iters: 300, time: 0.042, data: 0.001) G_GAN: 10.949 G_L1: 18.870 D_real: 0.000 D_fake: 0.000 
(epoch: 195, iters: 400, time: 0.377, data: 0.002) G_GAN: 14.034 G_L1: 33.301 D_real: 0.000 D_fake: 0.000 
(epoch: 195, iters: 500, time: 0.042, data: 0.001) G_GAN: 9.534 G_L1: 23.085 D_real: 0.000 D_fake: 0.000 
(epoch: 195, iters: 600, time: 0.042, data: 0.001) G_GAN: 7.200 G_L1: 18.468 D_real: 0.000 D_fake: 0.004 
(epoch: 195, iters: 700, time: 0.041, data: 0.001) G_GAN: 17.735 G_L1: 32.976 D_real: 0.007 D_fake: 0.000 
(epoch: 195, iters: 800, time: 0.042, data: 0.001) G_GAN: 10.467 G_L1: 23.289 D_real: 0.000 D_fake: 0.000 
(epoch: 195, iters: 900, time: 0.040, data: 0.001) G_GAN: 13.906 G_L1: 32.473 D_real: 0.000 D_fake: 0.000 
(epoch: 195, iters: 1000, time: 0.042, data: 0.002) G_GAN: 16.801 G_L1: 37.133 D_real: 0.000 D_fake: 0.000 
(epoch: 195, iters: 1100, time: 0.042, data: 0.001) G_GAN: 16.453 G_L1: 37.102 D_real: 0.000 D_fake: 0.000 
(epoch: 195, iters: 1200, time: 0.041, data: 0.001) G_GAN: 10.834 G_L1: 36.948 D_real: 0.000 D_fake: 0.000 
(epoch: 195, iters: 1300, time: 0.041, data: 0.001) G_GAN: 13.136 G_L1: 22.342 D_real: 0.033 D_fake: 0.000 
(epoch: 195, iters: 1400, time: 0.041, data: 0.001) G_GAN: 14.294 G_L1: 33.854 D_real: 0.000 D_fake: 0.000 
(epoch: 195, iters: 1500, time: 0.038, data: 0.001) G_GAN: 14.426 G_L1: 32.157 D_real: 0.000 D_fake: 0.000 
(epoch: 195, iters: 1600, time: 0.040, data: 0.001) G_GAN: 13.047 G_L1: 19.587 D_real: 0.000 D_fake: 0.000 
(epoch: 195, iters: 1700, time: 0.043, data: 0.001) G_GAN: 4.763 G_L1: 29.144 D_real: 0.000 D_fake: 0.033 
(epoch: 195, iters: 1800, time: 0.049, data: 0.002) G_GAN: 9.494 G_L1: 15.591 D_real: 0.002 D_fake: 0.000 
(epoch: 195, iters: 1900, time: 0.042, data: 0.001) G_GAN: 7.152 G_L1: 21.715 D_real: 0.009 D_fake: 0.003 
(epoch: 195, iters: 2000, time: 0.042, data: 0.001) G_GAN: 15.280 G_L1: 35.775 D_real: 0.000 D_fake: 0.000 
(epoch: 195, iters: 2100, time: 0.040, data: 0.001) G_GAN: 4.313 G_L1: 14.726 D_real: 0.000 D_fake: 0.041 
(epoch: 195, iters: 2200, time: 0.042, data: 0.001) G_GAN: 13.452 G_L1: 27.970 D_real: 0.003 D_fake: 0.000 
(epoch: 195, iters: 2300, time: 0.041, data: 0.001) G_GAN: 13.836 G_L1: 33.389 D_real: 0.000 D_fake: 0.000 
(epoch: 195, iters: 2400, time: 0.455, data: 0.001) G_GAN: 7.788 G_L1: 19.741 D_real: 0.004 D_fake: 0.003 
saving the model at the end of epoch 195, iters 468000
End of epoch 195 / 200 	 Time Taken: 77 sec
learning rate 0.0000099 -> 0.0000079
(epoch: 196, iters: 100, time: 0.040, data: 0.142) G_GAN: 6.825 G_L1: 15.637 D_real: 0.021 D_fake: 0.011 
(epoch: 196, iters: 200, time: 0.048, data: 0.002) G_GAN: 3.391 G_L1: 16.429 D_real: 0.006 D_fake: 0.170 
(epoch: 196, iters: 300, time: 0.042, data: 0.002) G_GAN: 10.675 G_L1: 23.423 D_real: 0.000 D_fake: 0.000 
