/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 178, iters: 1800, time: 0.042, data: 0.002) G_GAN: 3.951 G_L1: 19.921 D_real: 0.008 D_fake: 0.048 
(epoch: 178, iters: 1900, time: 0.043, data: 0.001) G_GAN: 3.812 G_L1: 17.069 D_real: 0.144 D_fake: 0.063 
(epoch: 178, iters: 2000, time: 0.046, data: 0.001) G_GAN: 2.466 G_L1: 23.237 D_real: 0.003 D_fake: 0.257 
(epoch: 178, iters: 2100, time: 0.042, data: 0.002) G_GAN: 2.543 G_L1: 26.452 D_real: 0.178 D_fake: 0.373 
(epoch: 178, iters: 2200, time: 0.045, data: 0.001) G_GAN: 1.732 G_L1: 14.202 D_real: 0.163 D_fake: 0.573 
(epoch: 178, iters: 2300, time: 0.044, data: 0.002) G_GAN: 2.572 G_L1: 22.286 D_real: 0.162 D_fake: 0.177 
(epoch: 178, iters: 2400, time: 0.040, data: 0.002) G_GAN: 2.555 G_L1: 19.001 D_real: 0.042 D_fake: 0.322 
End of epoch 178 / 200 	 Time Taken: 83 sec
learning rate 0.0000436 -> 0.0000416
(epoch: 179, iters: 100, time: 0.045, data: 0.180) G_GAN: 2.364 G_L1: 12.517 D_real: 0.008 D_fake: 0.312 
(epoch: 179, iters: 200, time: 0.045, data: 0.001) G_GAN: 2.770 G_L1: 20.627 D_real: 0.297 D_fake: 0.206 
(epoch: 179, iters: 300, time: 0.041, data: 0.001) G_GAN: 1.975 G_L1: 17.110 D_real: 0.072 D_fake: 0.863 
(epoch: 179, iters: 400, time: 0.441, data: 0.001) G_GAN: 3.706 G_L1: 25.881 D_real: 0.314 D_fake: 0.100 
(epoch: 179, iters: 500, time: 0.043, data: 0.001) G_GAN: 4.670 G_L1: 27.834 D_real: 0.007 D_fake: 0.028 
(epoch: 179, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.729 G_L1: 17.674 D_real: 0.466 D_fake: 0.140 
(epoch: 179, iters: 700, time: 0.041, data: 0.001) G_GAN: 2.006 G_L1: 26.500 D_real: 0.001 D_fake: 0.537 
(epoch: 179, iters: 800, time: 0.350, data: 0.001) G_GAN: 3.843 G_L1: 21.694 D_real: 0.093 D_fake: 0.058 
(epoch: 179, iters: 900, time: 0.041, data: 0.001) G_GAN: 2.077 G_L1: 18.857 D_real: 0.169 D_fake: 0.481 
(epoch: 179, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.855 G_L1: 26.342 D_real: 0.016 D_fake: 0.149 
(epoch: 179, iters: 1100, time: 0.044, data: 0.001) G_GAN: 3.380 G_L1: 23.501 D_real: 0.006 D_fake: 0.110 
(epoch: 179, iters: 1200, time: 0.043, data: 0.001) G_GAN: 2.384 G_L1: 20.145 D_real: 0.032 D_fake: 0.403 
(epoch: 179, iters: 1300, time: 0.043, data: 0.001) G_GAN: 4.058 G_L1: 18.774 D_real: 0.008 D_fake: 0.046 
(epoch: 179, iters: 1400, time: 0.043, data: 0.001) G_GAN: 3.491 G_L1: 15.264 D_real: 1.020 D_fake: 0.057 
(epoch: 179, iters: 1500, time: 0.039, data: 0.002) G_GAN: 3.710 G_L1: 20.353 D_real: 0.048 D_fake: 0.053 
(epoch: 179, iters: 1600, time: 0.043, data: 0.001) G_GAN: 2.737 G_L1: 16.884 D_real: 0.322 D_fake: 0.120 
(epoch: 179, iters: 1700, time: 0.043, data: 0.001) G_GAN: 4.220 G_L1: 25.376 D_real: 0.059 D_fake: 0.063 
(epoch: 179, iters: 1800, time: 0.043, data: 0.001) G_GAN: 2.823 G_L1: 23.855 D_real: 0.039 D_fake: 0.194 
(epoch: 179, iters: 1900, time: 0.041, data: 0.002) G_GAN: 2.923 G_L1: 26.568 D_real: 0.176 D_fake: 0.138 
(epoch: 179, iters: 2000, time: 0.046, data: 0.001) G_GAN: 5.510 G_L1: 24.312 D_real: 0.019 D_fake: 0.016 
(epoch: 179, iters: 2100, time: 0.045, data: 0.002) G_GAN: 3.282 G_L1: 12.038 D_real: 0.082 D_fake: 0.156 
(epoch: 179, iters: 2200, time: 0.043, data: 0.001) G_GAN: 3.775 G_L1: 18.355 D_real: 0.521 D_fake: 0.035 
(epoch: 179, iters: 2300, time: 0.046, data: 0.002) G_GAN: 4.624 G_L1: 21.667 D_real: 0.214 D_fake: 0.039 
(epoch: 179, iters: 2400, time: 0.039, data: 0.002) G_GAN: 1.987 G_L1: 25.672 D_real: 0.032 D_fake: 0.456 
End of epoch 179 / 200 	 Time Taken: 82 sec
learning rate 0.0000416 -> 0.0000396
(epoch: 180, iters: 100, time: 0.039, data: 0.164) G_GAN: 4.893 G_L1: 26.058 D_real: 0.008 D_fake: 0.026 
(epoch: 180, iters: 200, time: 0.043, data: 0.002) G_GAN: 1.925 G_L1: 10.779 D_real: 0.818 D_fake: 0.173 
(epoch: 180, iters: 300, time: 0.047, data: 0.002) G_GAN: 3.615 G_L1: 22.305 D_real: 0.064 D_fake: 0.070 
(epoch: 180, iters: 400, time: 0.350, data: 0.001) G_GAN: 3.079 G_L1: 22.759 D_real: 0.252 D_fake: 0.152 
saving the latest model (epoch 180, total_iters 430000)
(epoch: 180, iters: 500, time: 0.043, data: 0.002) G_GAN: 1.841 G_L1: 18.010 D_real: 0.178 D_fake: 0.421 
(epoch: 180, iters: 600, time: 0.045, data: 0.001) G_GAN: 3.359 G_L1: 23.984 D_real: 0.456 D_fake: 0.099 
(epoch: 180, iters: 700, time: 0.046, data: 0.002) G_GAN: 3.106 G_L1: 25.019 D_real: 0.224 D_fake: 0.122 
(epoch: 180, iters: 800, time: 0.039, data: 0.001) G_GAN: 4.808 G_L1: 21.258 D_real: 0.968 D_fake: 0.014 
(epoch: 180, iters: 900, time: 0.042, data: 0.001) G_GAN: 2.812 G_L1: 23.927 D_real: 0.068 D_fake: 0.178 
(epoch: 180, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.155 G_L1: 19.343 D_real: 0.022 D_fake: 0.111 
(epoch: 180, iters: 1100, time: 0.043, data: 0.001) G_GAN: 3.075 G_L1: 18.839 D_real: 0.433 D_fake: 0.144 
(epoch: 180, iters: 1200, time: 0.044, data: 0.002) G_GAN: 3.172 G_L1: 17.620 D_real: 0.020 D_fake: 0.154 
(epoch: 180, iters: 1300, time: 0.045, data: 0.001) G_GAN: 2.278 G_L1: 30.833 D_real: 0.001 D_fake: 0.530 
(epoch: 180, iters: 1400, time: 0.043, data: 0.001) G_GAN: 3.881 G_L1: 21.375 D_real: 0.379 D_fake: 0.061 
(epoch: 180, iters: 1500, time: 0.043, data: 0.001) G_GAN: 3.234 G_L1: 15.461 D_real: 0.620 D_fake: 0.067 
(epoch: 180, iters: 1600, time: 0.045, data: 0.001) G_GAN: 2.311 G_L1: 13.387 D_real: 0.158 D_fake: 0.809 
(epoch: 180, iters: 1700, time: 0.043, data: 0.002) G_GAN: 4.019 G_L1: 21.555 D_real: 0.556 D_fake: 0.045 
(epoch: 180, iters: 1800, time: 0.042, data: 0.001) G_GAN: 3.436 G_L1: 20.976 D_real: 0.192 D_fake: 0.097 
(epoch: 180, iters: 1900, time: 0.043, data: 0.001) G_GAN: 3.202 G_L1: 27.154 D_real: 0.005 D_fake: 0.137 
(epoch: 180, iters: 2000, time: 0.043, data: 0.001) G_GAN: 1.516 G_L1: 26.949 D_real: 0.003 D_fake: 0.852 
(epoch: 180, iters: 2100, time: 0.047, data: 0.002) G_GAN: 3.576 G_L1: 30.770 D_real: 0.093 D_fake: 0.084 
(epoch: 180, iters: 2200, time: 0.044, data: 0.001) G_GAN: 3.229 G_L1: 27.932 D_real: 0.202 D_fake: 0.106 
(epoch: 180, iters: 2300, time: 0.042, data: 0.001) G_GAN: 4.409 G_L1: 9.964 D_real: 0.628 D_fake: 0.020 
(epoch: 180, iters: 2400, time: 0.346, data: 0.001) G_GAN: 2.060 G_L1: 25.528 D_real: 0.037 D_fake: 0.418 
saving the model at the end of epoch 180, iters 432000
End of epoch 180 / 200 	 Time Taken: 84 sec
learning rate 0.0000396 -> 0.0000376
(epoch: 181, iters: 100, time: 0.041, data: 0.154) G_GAN: 4.607 G_L1: 17.622 D_real: 0.176 D_fake: 0.048 
(epoch: 181, iters: 200, time: 0.042, data: 0.001) G_GAN: 2.403 G_L1: 20.611 D_real: 0.339 D_fake: 0.271 
(epoch: 181, iters: 300, time: 0.044, data: 0.001) G_GAN: 4.712 G_L1: 24.705 D_real: 0.321 D_fake: 0.024 
(epoch: 181, iters: 400, time: 0.442, data: 0.001) G_GAN: 2.859 G_L1: 19.264 D_real: 0.149 D_fake: 0.153 
(epoch: 181, iters: 500, time: 0.045, data: 0.001) G_GAN: 3.416 G_L1: 13.230 D_real: 0.033 D_fake: 0.118 
(epoch: 181, iters: 600, time: 0.043, data: 0.001) G_GAN: 3.950 G_L1: 17.420 D_real: 0.002 D_fake: 0.074 
(epoch: 181, iters: 700, time: 0.043, data: 0.001) G_GAN: 2.116 G_L1: 16.838 D_real: 0.059 D_fake: 0.472 
(epoch: 181, iters: 800, time: 0.039, data: 0.001) G_GAN: 3.447 G_L1: 26.599 D_real: 0.206 D_fake: 0.088 
(epoch: 181, iters: 900, time: 0.040, data: 0.001) G_GAN: 1.568 G_L1: 30.336 D_real: 0.059 D_fake: 0.746 
(epoch: 181, iters: 1000, time: 0.041, data: 0.001) G_GAN: 4.751 G_L1: 25.124 D_real: 0.042 D_fake: 0.034 
(epoch: 181, iters: 1100, time: 0.045, data: 0.001) G_GAN: 3.356 G_L1: 26.411 D_real: 0.005 D_fake: 0.135 
(epoch: 181, iters: 1200, time: 0.045, data: 0.002) G_GAN: 3.898 G_L1: 32.729 D_real: 0.001 D_fake: 0.056 
(epoch: 181, iters: 1300, time: 0.044, data: 0.002) G_GAN: 1.707 G_L1: 25.034 D_real: 0.461 D_fake: 0.550 
(epoch: 181, iters: 1400, time: 0.046, data: 0.002) G_GAN: 2.255 G_L1: 19.190 D_real: 0.079 D_fake: 0.411 
(epoch: 181, iters: 1500, time: 0.043, data: 0.002) G_GAN: 3.175 G_L1: 21.979 D_real: 0.042 D_fake: 0.203 
(epoch: 181, iters: 1600, time: 0.043, data: 0.001) G_GAN: 3.702 G_L1: 24.009 D_real: 0.244 D_fake: 0.067 
(epoch: 181, iters: 1700, time: 0.035, data: 0.002) G_GAN: 1.805 G_L1: 12.723 D_real: 0.367 D_fake: 0.537 
(epoch: 181, iters: 1800, time: 0.047, data: 0.001) G_GAN: 4.030 G_L1: 17.460 D_real: 0.107 D_fake: 0.057 
(epoch: 181, iters: 1900, time: 0.045, data: 0.001) G_GAN: 4.123 G_L1: 28.529 D_real: 0.020 D_fake: 0.089 
(epoch: 181, iters: 2000, time: 0.338, data: 0.001) G_GAN: 2.533 G_L1: 21.106 D_real: 0.149 D_fake: 0.262 
(epoch: 181, iters: 2100, time: 0.043, data: 0.002) G_GAN: 2.301 G_L1: 33.057 D_real: 0.003 D_fake: 0.458 
(epoch: 181, iters: 2200, time: 0.042, data: 0.001) G_GAN: 1.983 G_L1: 19.313 D_real: 0.137 D_fake: 0.578 
(epoch: 181, iters: 2300, time: 0.042, data: 0.001) G_GAN: 2.451 G_L1: 22.648 D_real: 0.047 D_fake: 0.243 
(epoch: 181, iters: 2400, time: 0.041, data: 0.002) G_GAN: 3.592 G_L1: 19.839 D_real: 0.015 D_fake: 0.079 
End of epoch 181 / 200 	 Time Taken: 82 sec
learning rate 0.0000376 -> 0.0000356
(epoch: 182, iters: 100, time: 0.043, data: 0.158) G_GAN: 3.627 G_L1: 24.918 D_real: 0.026 D_fake: 0.098 
(epoch: 182, iters: 200, time: 0.041, data: 0.001) G_GAN: 1.884 G_L1: 12.168 D_real: 0.184 D_fake: 0.463 
(epoch: 182, iters: 300, time: 0.042, data: 0.001) G_GAN: 2.286 G_L1: 19.508 D_real: 0.020 D_fake: 0.320 
(epoch: 182, iters: 400, time: 0.346, data: 0.001) G_GAN: 3.021 G_L1: 24.850 D_real: 0.138 D_fake: 0.220 
(epoch: 182, iters: 500, time: 0.044, data: 0.001) G_GAN: 3.318 G_L1: 21.836 D_real: 0.037 D_fake: 0.136 
(epoch: 182, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.529 G_L1: 15.546 D_real: 0.195 D_fake: 0.236 
saving the latest model (epoch 182, total_iters 435000)
(epoch: 182, iters: 700, time: 0.039, data: 0.002) G_GAN: 1.968 G_L1: 20.397 D_real: 0.136 D_fake: 0.388 
(epoch: 182, iters: 800, time: 0.043, data: 0.001) G_GAN: 2.331 G_L1: 19.584 D_real: 0.032 D_fake: 0.299 
(epoch: 182, iters: 900, time: 0.045, data: 0.001) G_GAN: 2.684 G_L1: 19.600 D_real: 0.035 D_fake: 0.208 
(epoch: 182, iters: 1000, time: 0.045, data: 0.001) G_GAN: 3.706 G_L1: 16.424 D_real: 0.256 D_fake: 0.062 
(epoch: 182, iters: 1100, time: 0.046, data: 0.001) G_GAN: 4.676 G_L1: 19.584 D_real: 0.050 D_fake: 0.030 
(epoch: 182, iters: 1200, time: 0.046, data: 0.001) G_GAN: 4.388 G_L1: 19.537 D_real: 0.112 D_fake: 0.029 
(epoch: 182, iters: 1300, time: 0.043, data: 0.001) G_GAN: 2.832 G_L1: 18.062 D_real: 0.092 D_fake: 0.150 
(epoch: 182, iters: 1400, time: 0.041, data: 0.001) G_GAN: 3.221 G_L1: 23.972 D_real: 0.060 D_fake: 0.149 
(epoch: 182, iters: 1500, time: 0.042, data: 0.001) G_GAN: 3.052 G_L1: 18.477 D_real: 0.019 D_fake: 0.168 
(epoch: 182, iters: 1600, time: 0.358, data: 0.001) G_GAN: 4.548 G_L1: 25.278 D_real: 0.080 D_fake: 0.041 
(epoch: 182, iters: 1700, time: 0.043, data: 0.002) G_GAN: 4.192 G_L1: 23.792 D_real: 0.263 D_fake: 0.040 
(epoch: 182, iters: 1800, time: 0.040, data: 0.002) G_GAN: 4.827 G_L1: 27.260 D_real: 0.021 D_fake: 0.029 
(epoch: 182, iters: 1900, time: 0.044, data: 0.002) G_GAN: 3.537 G_L1: 20.071 D_real: 0.669 D_fake: 0.072 
(epoch: 182, iters: 2000, time: 0.044, data: 0.001) G_GAN: 2.758 G_L1: 12.984 D_real: 0.807 D_fake: 0.080 
(epoch: 182, iters: 2100, time: 0.043, data: 0.001) G_GAN: 6.507 G_L1: 16.615 D_real: 0.023 D_fake: 0.007 
(epoch: 182, iters: 2200, time: 0.042, data: 0.002) G_GAN: 3.355 G_L1: 23.334 D_real: 0.012 D_fake: 0.121 
(epoch: 182, iters: 2300, time: 0.046, data: 0.001) G_GAN: 2.560 G_L1: 21.096 D_real: 0.054 D_fake: 0.278 
(epoch: 182, iters: 2400, time: 0.041, data: 0.002) G_GAN: 2.060 G_L1: 23.992 D_real: 0.013 D_fake: 0.521 
End of epoch 182 / 200 	 Time Taken: 83 sec
learning rate 0.0000356 -> 0.0000337
(epoch: 183, iters: 100, time: 0.042, data: 0.152) G_GAN: 3.125 G_L1: 18.733 D_real: 0.900 D_fake: 0.084 
(epoch: 183, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.018 G_L1: 26.672 D_real: 0.198 D_fake: 0.157 
(epoch: 183, iters: 300, time: 0.048, data: 0.001) G_GAN: 1.827 G_L1: 20.432 D_real: 0.044 D_fake: 0.482 
(epoch: 183, iters: 400, time: 0.457, data: 0.002) G_GAN: 2.915 G_L1: 16.578 D_real: 0.197 D_fake: 0.119 
(epoch: 183, iters: 500, time: 0.042, data: 0.001) G_GAN: 2.672 G_L1: 22.589 D_real: 0.361 D_fake: 0.184 
(epoch: 183, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.087 G_L1: 24.465 D_real: 0.224 D_fake: 0.112 
(epoch: 183, iters: 700, time: 0.043, data: 0.001) G_GAN: 1.938 G_L1: 15.552 D_real: 0.124 D_fake: 0.370 
(epoch: 183, iters: 800, time: 0.045, data: 0.002) G_GAN: 4.964 G_L1: 22.014 D_real: 0.175 D_fake: 0.024 
(epoch: 183, iters: 900, time: 0.045, data: 0.001) G_GAN: 3.159 G_L1: 23.679 D_real: 0.016 D_fake: 0.116 
(epoch: 183, iters: 1000, time: 0.042, data: 0.001) G_GAN: 2.512 G_L1: 21.773 D_real: 0.020 D_fake: 0.270 
(epoch: 183, iters: 1100, time: 0.044, data: 0.001) G_GAN: 3.821 G_L1: 24.271 D_real: 0.013 D_fake: 0.087 
(epoch: 183, iters: 1200, time: 0.357, data: 0.001) G_GAN: 1.490 G_L1: 15.519 D_real: 0.415 D_fake: 0.744 
(epoch: 183, iters: 1300, time: 0.046, data: 0.002) G_GAN: 4.234 G_L1: 24.921 D_real: 0.036 D_fake: 0.064 
(epoch: 183, iters: 1400, time: 0.043, data: 0.001) G_GAN: 4.230 G_L1: 30.845 D_real: 0.020 D_fake: 0.049 
(epoch: 183, iters: 1500, time: 0.042, data: 0.002) G_GAN: 1.265 G_L1: 32.047 D_real: 0.041 D_fake: 1.349 
(epoch: 183, iters: 1600, time: 0.041, data: 0.002) G_GAN: 4.114 G_L1: 29.651 D_real: 0.032 D_fake: 0.047 
(epoch: 183, iters: 1700, time: 0.045, data: 0.002) G_GAN: 2.468 G_L1: 19.372 D_real: 0.196 D_fake: 0.270 
(epoch: 183, iters: 1800, time: 0.045, data: 0.002) G_GAN: 3.072 G_L1: 22.684 D_real: 0.010 D_fake: 0.123 
(epoch: 183, iters: 1900, time: 0.044, data: 0.001) G_GAN: 3.512 G_L1: 29.241 D_real: 0.038 D_fake: 0.118 
(epoch: 183, iters: 2000, time: 0.045, data: 0.002) G_GAN: 1.675 G_L1: 24.972 D_real: 0.000 D_fake: 1.070 
(epoch: 183, iters: 2100, time: 0.043, data: 0.001) G_GAN: 2.334 G_L1: 16.065 D_real: 0.233 D_fake: 0.274 
(epoch: 183, iters: 2200, time: 0.038, data: 0.001) G_GAN: 1.920 G_L1: 22.086 D_real: 0.990 D_fake: 0.251 
(epoch: 183, iters: 2300, time: 0.045, data: 0.001) G_GAN: 3.624 G_L1: 16.012 D_real: 0.303 D_fake: 0.065 
(epoch: 183, iters: 2400, time: 0.042, data: 0.001) G_GAN: 3.584 G_L1: 18.907 D_real: 0.134 D_fake: 0.081 
End of epoch 183 / 200 	 Time Taken: 82 sec
learning rate 0.0000337 -> 0.0000317
(epoch: 184, iters: 100, time: 0.042, data: 0.157) G_GAN: 2.524 G_L1: 16.354 D_real: 0.355 D_fake: 0.165 
(epoch: 184, iters: 200, time: 0.042, data: 0.002) G_GAN: 2.557 G_L1: 25.401 D_real: 0.221 D_fake: 0.249 
(epoch: 184, iters: 300, time: 0.040, data: 0.002) G_GAN: 3.450 G_L1: 24.637 D_real: 0.110 D_fake: 0.113 
(epoch: 184, iters: 400, time: 0.365, data: 0.002) G_GAN: 5.505 G_L1: 13.291 D_real: 0.219 D_fake: 0.009 
(epoch: 184, iters: 500, time: 0.042, data: 0.001) G_GAN: 3.668 G_L1: 22.301 D_real: 1.222 D_fake: 0.045 
(epoch: 184, iters: 600, time: 0.040, data: 0.002) G_GAN: 3.988 G_L1: 24.537 D_real: 0.377 D_fake: 0.051 
(epoch: 184, iters: 700, time: 0.046, data: 0.002) G_GAN: 2.853 G_L1: 18.479 D_real: 0.088 D_fake: 0.302 
(epoch: 184, iters: 800, time: 0.353, data: 0.001) G_GAN: 3.009 G_L1: 17.788 D_real: 0.368 D_fake: 0.126 
saving the latest model (epoch 184, total_iters 440000)
(epoch: 184, iters: 900, time: 0.046, data: 0.001) G_GAN: 4.032 G_L1: 17.331 D_real: 0.038 D_fake: 0.052 
(epoch: 184, iters: 1000, time: 0.043, data: 0.001) G_GAN: 2.144 G_L1: 27.111 D_real: 0.075 D_fake: 0.346 
(epoch: 184, iters: 1100, time: 0.047, data: 0.001) G_GAN: 2.994 G_L1: 20.946 D_real: 0.177 D_fake: 0.098 
(epoch: 184, iters: 1200, time: 0.040, data: 0.001) G_GAN: 1.725 G_L1: 21.023 D_real: 0.097 D_fake: 0.605 
(epoch: 184, iters: 1300, time: 0.044, data: 0.001) G_GAN: 2.503 G_L1: 20.984 D_real: 0.148 D_fake: 0.262 
(epoch: 184, iters: 1400, time: 0.039, data: 0.001) G_GAN: 3.026 G_L1: 17.826 D_real: 0.140 D_fake: 0.107 
(epoch: 184, iters: 1500, time: 0.043, data: 0.001) G_GAN: 3.130 G_L1: 34.312 D_real: 0.000 D_fake: 0.118 
(epoch: 184, iters: 1600, time: 0.043, data: 0.001) G_GAN: 3.691 G_L1: 24.571 D_real: 0.258 D_fake: 0.058 
(epoch: 184, iters: 1700, time: 0.041, data: 0.001) G_GAN: 4.149 G_L1: 17.197 D_real: 0.278 D_fake: 0.041 
(epoch: 184, iters: 1800, time: 0.044, data: 0.001) G_GAN: 1.971 G_L1: 23.879 D_real: 0.034 D_fake: 0.451 
(epoch: 184, iters: 1900, time: 0.038, data: 0.002) G_GAN: 2.666 G_L1: 27.201 D_real: 0.024 D_fake: 0.234 
(epoch: 184, iters: 2000, time: 0.044, data: 0.001) G_GAN: 4.689 G_L1: 27.700 D_real: 0.033 D_fake: 0.027 
(epoch: 184, iters: 2100, time: 0.044, data: 0.001) G_GAN: 3.375 G_L1: 23.461 D_real: 0.016 D_fake: 0.105 
(epoch: 184, iters: 2200, time: 0.044, data: 0.001) G_GAN: 4.348 G_L1: 22.352 D_real: 0.870 D_fake: 0.023 
(epoch: 184, iters: 2300, time: 0.041, data: 0.002) G_GAN: 2.620 G_L1: 19.017 D_real: 0.311 D_fake: 0.213 
(epoch: 184, iters: 2400, time: 0.041, data: 0.001) G_GAN: 3.572 G_L1: 18.569 D_real: 0.149 D_fake: 0.086 
End of epoch 184 / 200 	 Time Taken: 83 sec
learning rate 0.0000317 -> 0.0000297
(epoch: 185, iters: 100, time: 0.044, data: 0.160) G_GAN: 1.859 G_L1: 22.087 D_real: 0.212 D_fake: 0.541 
(epoch: 185, iters: 200, time: 0.045, data: 0.001) G_GAN: 3.589 G_L1: 23.633 D_real: 1.162 D_fake: 0.070 
(epoch: 185, iters: 300, time: 0.042, data: 0.001) G_GAN: 2.504 G_L1: 19.935 D_real: 0.076 D_fake: 0.224 
(epoch: 185, iters: 400, time: 0.455, data: 0.001) G_GAN: 2.945 G_L1: 27.567 D_real: 0.091 D_fake: 0.181 
(epoch: 185, iters: 500, time: 0.042, data: 0.001) G_GAN: 3.648 G_L1: 18.392 D_real: 0.124 D_fake: 0.068 
(epoch: 185, iters: 600, time: 0.043, data: 0.001) G_GAN: 1.891 G_L1: 21.424 D_real: 0.101 D_fake: 0.446 
(epoch: 185, iters: 700, time: 0.046, data: 0.001) G_GAN: 5.094 G_L1: 16.985 D_real: 0.166 D_fake: 0.016 
(epoch: 185, iters: 800, time: 0.041, data: 0.001) G_GAN: 3.256 G_L1: 17.238 D_real: 0.514 D_fake: 0.065 
(epoch: 185, iters: 900, time: 0.041, data: 0.002) G_GAN: 4.863 G_L1: 16.763 D_real: 0.436 D_fake: 0.018 
(epoch: 185, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.127 G_L1: 22.620 D_real: 0.296 D_fake: 0.275 
(epoch: 185, iters: 1100, time: 0.046, data: 0.001) G_GAN: 1.626 G_L1: 19.075 D_real: 0.365 D_fake: 0.533 
(epoch: 185, iters: 1200, time: 0.045, data: 0.001) G_GAN: 1.853 G_L1: 24.643 D_real: 0.540 D_fake: 0.390 
(epoch: 185, iters: 1300, time: 0.045, data: 0.001) G_GAN: 2.746 G_L1: 16.773 D_real: 0.052 D_fake: 0.191 
(epoch: 185, iters: 1400, time: 0.043, data: 0.001) G_GAN: 1.729 G_L1: 16.459 D_real: 0.182 D_fake: 0.488 
(epoch: 185, iters: 1500, time: 0.045, data: 0.001) G_GAN: 5.880 G_L1: 28.305 D_real: 0.012 D_fake: 0.007 
(epoch: 185, iters: 1600, time: 0.044, data: 0.001) G_GAN: 4.873 G_L1: 25.604 D_real: 0.001 D_fake: 0.024 
(epoch: 185, iters: 1700, time: 0.046, data: 0.002) G_GAN: 4.871 G_L1: 19.179 D_real: 0.029 D_fake: 0.024 
(epoch: 185, iters: 1800, time: 0.042, data: 0.001) G_GAN: 2.123 G_L1: 10.431 D_real: 0.632 D_fake: 0.192 
(epoch: 185, iters: 1900, time: 0.045, data: 0.001) G_GAN: 2.679 G_L1: 23.305 D_real: 0.001 D_fake: 0.247 
(epoch: 185, iters: 2000, time: 0.046, data: 0.001) G_GAN: 3.499 G_L1: 18.046 D_real: 0.079 D_fake: 0.066 
(epoch: 185, iters: 2100, time: 0.045, data: 0.002) G_GAN: 4.330 G_L1: 20.286 D_real: 0.014 D_fake: 0.050 
(epoch: 185, iters: 2200, time: 0.044, data: 0.001) G_GAN: 3.233 G_L1: 20.143 D_real: 0.158 D_fake: 0.095 
(epoch: 185, iters: 2300, time: 0.043, data: 0.001) G_GAN: 3.223 G_L1: 16.930 D_real: 0.185 D_fake: 0.126 
(epoch: 185, iters: 2400, time: 0.344, data: 0.001) G_GAN: 3.396 G_L1: 18.708 D_real: 0.015 D_fake: 0.082 
saving the model at the end of epoch 185, iters 444000
End of epoch 185 / 200 	 Time Taken: 83 sec
learning rate 0.0000297 -> 0.0000277
(epoch: 186, iters: 100, time: 0.043, data: 0.154) G_GAN: 3.364 G_L1: 19.565 D_real: 0.015 D_fake: 0.088 
(epoch: 186, iters: 200, time: 0.042, data: 0.001) G_GAN: 3.715 G_L1: 26.811 D_real: 0.002 D_fake: 0.075 
(epoch: 186, iters: 300, time: 0.042, data: 0.001) G_GAN: 3.286 G_L1: 19.815 D_real: 0.945 D_fake: 0.064 
(epoch: 186, iters: 400, time: 0.361, data: 0.001) G_GAN: 2.915 G_L1: 14.700 D_real: 0.051 D_fake: 0.177 
(epoch: 186, iters: 500, time: 0.042, data: 0.001) G_GAN: 2.817 G_L1: 30.984 D_real: 0.046 D_fake: 0.211 
(epoch: 186, iters: 600, time: 0.043, data: 0.001) G_GAN: 2.400 G_L1: 25.047 D_real: 0.007 D_fake: 0.357 
(epoch: 186, iters: 700, time: 0.042, data: 0.002) G_GAN: 3.125 G_L1: 23.300 D_real: 0.200 D_fake: 0.117 
(epoch: 186, iters: 800, time: 0.042, data: 0.001) G_GAN: 1.758 G_L1: 18.564 D_real: 0.922 D_fake: 0.357 
(epoch: 186, iters: 900, time: 0.044, data: 0.002) G_GAN: 2.140 G_L1: 23.536 D_real: 0.288 D_fake: 0.322 
(epoch: 186, iters: 1000, time: 0.043, data: 0.001) G_GAN: 3.373 G_L1: 16.768 D_real: 0.576 D_fake: 0.058 
saving the latest model (epoch 186, total_iters 445000)
(epoch: 186, iters: 1100, time: 0.043, data: 0.002) G_GAN: 3.798 G_L1: 16.275 D_real: 0.481 D_fake: 0.055 
(epoch: 186, iters: 1200, time: 0.046, data: 0.001) G_GAN: 2.731 G_L1: 24.280 D_real: 0.161 D_fake: 0.177 
(epoch: 186, iters: 1300, time: 0.040, data: 0.001) G_GAN: 2.394 G_L1: 22.572 D_real: 0.020 D_fake: 0.340 
(epoch: 186, iters: 1400, time: 0.043, data: 0.001) G_GAN: 2.486 G_L1: 23.495 D_real: 0.017 D_fake: 0.224 
(epoch: 186, iters: 1500, time: 0.044, data: 0.001) G_GAN: 5.772 G_L1: 21.012 D_real: 0.530 D_fake: 0.007 
(epoch: 186, iters: 1600, time: 0.039, data: 0.001) G_GAN: 2.766 G_L1: 36.456 D_real: 0.000 D_fake: 0.174 
