/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 169, iters: 2400, time: 0.042, data: 0.001) G_GAN: 2.313 G_L1: 19.529 D_real: 0.501 D_fake: 0.235 
End of epoch 169 / 200 	 Time Taken: 83 sec
learning rate 0.0000614 -> 0.0000594
(epoch: 170, iters: 100, time: 0.042, data: 0.156) G_GAN: 6.381 G_L1: 18.933 D_real: 0.094 D_fake: 0.008 
(epoch: 170, iters: 200, time: 0.045, data: 0.001) G_GAN: 7.890 G_L1: 25.118 D_real: 0.036 D_fake: 0.002 
(epoch: 170, iters: 300, time: 0.043, data: 0.001) G_GAN: 9.328 G_L1: 30.182 D_real: 0.000 D_fake: 0.002 
(epoch: 170, iters: 400, time: 0.429, data: 0.002) G_GAN: 5.225 G_L1: 22.465 D_real: 0.013 D_fake: 0.016 
(epoch: 170, iters: 500, time: 0.044, data: 0.001) G_GAN: 3.861 G_L1: 31.423 D_real: 0.015 D_fake: 0.392 
(epoch: 170, iters: 600, time: 0.042, data: 0.001) G_GAN: 11.487 G_L1: 29.388 D_real: 0.013 D_fake: 0.000 
(epoch: 170, iters: 700, time: 0.045, data: 0.001) G_GAN: 12.172 G_L1: 40.171 D_real: 0.001 D_fake: 0.000 
(epoch: 170, iters: 800, time: 0.045, data: 0.002) G_GAN: 3.205 G_L1: 23.225 D_real: 0.187 D_fake: 0.380 
(epoch: 170, iters: 900, time: 0.043, data: 0.001) G_GAN: 6.219 G_L1: 24.462 D_real: 0.089 D_fake: 0.012 
(epoch: 170, iters: 1000, time: 0.039, data: 0.001) G_GAN: 8.477 G_L1: 39.032 D_real: 0.000 D_fake: 0.001 
(epoch: 170, iters: 1100, time: 0.041, data: 0.001) G_GAN: 6.158 G_L1: 26.138 D_real: 0.027 D_fake: 0.016 
(epoch: 170, iters: 1200, time: 0.039, data: 0.002) G_GAN: 9.227 G_L1: 27.662 D_real: 0.000 D_fake: 0.001 
(epoch: 170, iters: 1300, time: 0.042, data: 0.001) G_GAN: 11.594 G_L1: 25.934 D_real: 0.127 D_fake: 0.000 
(epoch: 170, iters: 1400, time: 0.039, data: 0.001) G_GAN: 6.349 G_L1: 22.815 D_real: 0.177 D_fake: 0.004 
(epoch: 170, iters: 1500, time: 0.043, data: 0.001) G_GAN: 8.801 G_L1: 25.798 D_real: 0.005 D_fake: 0.001 
(epoch: 170, iters: 1600, time: 0.039, data: 0.001) G_GAN: 6.168 G_L1: 41.425 D_real: 0.000 D_fake: 0.010 
(epoch: 170, iters: 1700, time: 0.046, data: 0.001) G_GAN: 5.021 G_L1: 18.769 D_real: 0.011 D_fake: 0.044 
(epoch: 170, iters: 1800, time: 0.041, data: 0.001) G_GAN: 5.348 G_L1: 20.935 D_real: 0.049 D_fake: 0.015 
(epoch: 170, iters: 1900, time: 0.044, data: 0.001) G_GAN: 5.051 G_L1: 17.080 D_real: 0.029 D_fake: 0.038 
(epoch: 170, iters: 2000, time: 0.044, data: 0.001) G_GAN: 4.611 G_L1: 20.277 D_real: 0.000 D_fake: 0.201 
(epoch: 170, iters: 2100, time: 0.043, data: 0.001) G_GAN: 11.179 G_L1: 29.398 D_real: 0.002 D_fake: 0.000 
(epoch: 170, iters: 2200, time: 0.043, data: 0.001) G_GAN: 4.744 G_L1: 30.574 D_real: 0.044 D_fake: 0.064 
(epoch: 170, iters: 2300, time: 0.043, data: 0.001) G_GAN: 7.193 G_L1: 20.526 D_real: 0.016 D_fake: 0.003 
(epoch: 170, iters: 2400, time: 0.330, data: 0.001) G_GAN: 4.963 G_L1: 17.767 D_real: 0.223 D_fake: 0.009 
saving the model at the end of epoch 170, iters 408000
End of epoch 170 / 200 	 Time Taken: 83 sec
learning rate 0.0000594 -> 0.0000574
(epoch: 171, iters: 100, time: 0.043, data: 0.156) G_GAN: 6.544 G_L1: 27.600 D_real: 0.011 D_fake: 0.007 
(epoch: 171, iters: 200, time: 0.044, data: 0.002) G_GAN: 5.188 G_L1: 22.540 D_real: 0.274 D_fake: 0.013 
(epoch: 171, iters: 300, time: 0.039, data: 0.001) G_GAN: 9.538 G_L1: 44.125 D_real: 0.000 D_fake: 0.001 
(epoch: 171, iters: 400, time: 0.324, data: 0.001) G_GAN: 8.208 G_L1: 32.919 D_real: 0.027 D_fake: 0.002 
(epoch: 171, iters: 500, time: 0.042, data: 0.001) G_GAN: 3.579 G_L1: 18.241 D_real: 0.002 D_fake: 0.237 
(epoch: 171, iters: 600, time: 0.044, data: 0.001) G_GAN: 8.049 G_L1: 34.384 D_real: 0.058 D_fake: 0.002 
(epoch: 171, iters: 700, time: 0.044, data: 0.001) G_GAN: 6.676 G_L1: 36.600 D_real: 0.006 D_fake: 0.009 
(epoch: 171, iters: 800, time: 0.039, data: 0.001) G_GAN: 9.634 G_L1: 17.258 D_real: 0.003 D_fake: 0.000 
(epoch: 171, iters: 900, time: 0.043, data: 0.001) G_GAN: 4.036 G_L1: 25.786 D_real: 0.043 D_fake: 0.084 
(epoch: 171, iters: 1000, time: 0.042, data: 0.002) G_GAN: 6.308 G_L1: 22.355 D_real: 0.074 D_fake: 0.021 
(epoch: 171, iters: 1100, time: 0.045, data: 0.001) G_GAN: 3.517 G_L1: 23.693 D_real: 0.011 D_fake: 0.406 
(epoch: 171, iters: 1200, time: 0.043, data: 0.001) G_GAN: 5.964 G_L1: 36.772 D_real: 0.014 D_fake: 0.010 
(epoch: 171, iters: 1300, time: 0.043, data: 0.001) G_GAN: 8.613 G_L1: 28.610 D_real: 0.009 D_fake: 0.003 
(epoch: 171, iters: 1400, time: 0.039, data: 0.001) G_GAN: 9.333 G_L1: 25.158 D_real: 0.001 D_fake: 0.001 
(epoch: 171, iters: 1500, time: 0.042, data: 0.001) G_GAN: 5.864 G_L1: 27.978 D_real: 0.000 D_fake: 0.014 
(epoch: 171, iters: 1600, time: 0.046, data: 0.001) G_GAN: 8.531 G_L1: 36.071 D_real: 0.000 D_fake: 0.002 
(epoch: 171, iters: 1700, time: 0.045, data: 0.002) G_GAN: 5.141 G_L1: 25.532 D_real: 0.002 D_fake: 0.031 
(epoch: 171, iters: 1800, time: 0.043, data: 0.002) G_GAN: 3.972 G_L1: 24.471 D_real: 0.482 D_fake: 0.026 
(epoch: 171, iters: 1900, time: 0.046, data: 0.001) G_GAN: 10.279 G_L1: 29.465 D_real: 0.000 D_fake: 0.000 
(epoch: 171, iters: 2000, time: 0.332, data: 0.001) G_GAN: 6.612 G_L1: 25.253 D_real: 0.077 D_fake: 0.006 
saving the latest model (epoch 171, total_iters 410000)
(epoch: 171, iters: 2100, time: 0.039, data: 0.002) G_GAN: 6.483 G_L1: 28.210 D_real: 0.004 D_fake: 0.024 
(epoch: 171, iters: 2200, time: 0.040, data: 0.001) G_GAN: 3.268 G_L1: 21.118 D_real: 0.087 D_fake: 0.208 
(epoch: 171, iters: 2300, time: 0.045, data: 0.001) G_GAN: 9.160 G_L1: 38.329 D_real: 0.000 D_fake: 0.001 
(epoch: 171, iters: 2400, time: 0.042, data: 0.001) G_GAN: 7.747 G_L1: 29.135 D_real: 0.006 D_fake: 0.002 
End of epoch 171 / 200 	 Time Taken: 82 sec
learning rate 0.0000574 -> 0.0000554
(epoch: 172, iters: 100, time: 0.041, data: 0.156) G_GAN: 4.477 G_L1: 28.965 D_real: 0.019 D_fake: 0.060 
(epoch: 172, iters: 200, time: 0.043, data: 0.002) G_GAN: 9.168 G_L1: 29.785 D_real: 0.068 D_fake: 0.001 
(epoch: 172, iters: 300, time: 0.043, data: 0.002) G_GAN: 3.757 G_L1: 18.551 D_real: 0.015 D_fake: 0.985 
(epoch: 172, iters: 400, time: 0.333, data: 0.001) G_GAN: 9.869 G_L1: 31.148 D_real: 0.002 D_fake: 0.001 
(epoch: 172, iters: 500, time: 0.044, data: 0.001) G_GAN: 10.128 G_L1: 31.905 D_real: 0.020 D_fake: 0.001 
(epoch: 172, iters: 600, time: 0.044, data: 0.001) G_GAN: 3.852 G_L1: 16.231 D_real: 0.012 D_fake: 0.148 
(epoch: 172, iters: 700, time: 0.039, data: 0.001) G_GAN: 4.998 G_L1: 27.900 D_real: 0.003 D_fake: 0.022 
(epoch: 172, iters: 800, time: 0.043, data: 0.001) G_GAN: 7.566 G_L1: 30.500 D_real: 0.003 D_fake: 0.003 
(epoch: 172, iters: 900, time: 0.044, data: 0.001) G_GAN: 4.547 G_L1: 25.586 D_real: 0.010 D_fake: 0.061 
(epoch: 172, iters: 1000, time: 0.043, data: 0.001) G_GAN: 6.009 G_L1: 27.833 D_real: 0.001 D_fake: 0.017 
(epoch: 172, iters: 1100, time: 0.039, data: 0.001) G_GAN: 4.284 G_L1: 36.120 D_real: 0.003 D_fake: 0.254 
(epoch: 172, iters: 1200, time: 0.043, data: 0.001) G_GAN: 3.841 G_L1: 23.636 D_real: 0.113 D_fake: 0.096 
(epoch: 172, iters: 1300, time: 0.042, data: 0.002) G_GAN: 4.616 G_L1: 18.887 D_real: 0.014 D_fake: 0.038 
(epoch: 172, iters: 1400, time: 0.046, data: 0.001) G_GAN: 3.488 G_L1: 17.085 D_real: 0.192 D_fake: 0.091 
(epoch: 172, iters: 1500, time: 0.040, data: 0.001) G_GAN: 7.737 G_L1: 38.524 D_real: 0.016 D_fake: 0.002 
(epoch: 172, iters: 1600, time: 0.431, data: 0.001) G_GAN: 8.100 G_L1: 22.858 D_real: 0.000 D_fake: 0.002 
(epoch: 172, iters: 1700, time: 0.042, data: 0.001) G_GAN: 6.124 G_L1: 25.062 D_real: 0.001 D_fake: 0.009 
(epoch: 172, iters: 1800, time: 0.043, data: 0.002) G_GAN: 7.610 G_L1: 25.956 D_real: 0.022 D_fake: 0.002 
(epoch: 172, iters: 1900, time: 0.042, data: 0.001) G_GAN: 7.945 G_L1: 31.073 D_real: 0.057 D_fake: 0.003 
(epoch: 172, iters: 2000, time: 0.044, data: 0.002) G_GAN: 5.272 G_L1: 15.226 D_real: 0.283 D_fake: 0.008 
(epoch: 172, iters: 2100, time: 0.043, data: 0.001) G_GAN: 7.586 G_L1: 30.519 D_real: 0.014 D_fake: 0.009 
(epoch: 172, iters: 2200, time: 0.040, data: 0.001) G_GAN: 8.698 G_L1: 32.526 D_real: 0.021 D_fake: 0.001 
(epoch: 172, iters: 2300, time: 0.044, data: 0.001) G_GAN: 3.166 G_L1: 17.815 D_real: 0.027 D_fake: 0.212 
(epoch: 172, iters: 2400, time: 0.042, data: 0.001) G_GAN: 3.430 G_L1: 19.824 D_real: 0.787 D_fake: 0.059 
End of epoch 172 / 200 	 Time Taken: 82 sec
learning rate 0.0000554 -> 0.0000535
(epoch: 173, iters: 100, time: 0.044, data: 0.154) G_GAN: 6.845 G_L1: 28.777 D_real: 0.001 D_fake: 0.007 
(epoch: 173, iters: 200, time: 0.043, data: 0.002) G_GAN: 8.769 G_L1: 29.552 D_real: 0.242 D_fake: 0.000 
(epoch: 173, iters: 300, time: 0.044, data: 0.002) G_GAN: 2.350 G_L1: 14.430 D_real: 0.070 D_fake: 0.689 
(epoch: 173, iters: 400, time: 0.325, data: 0.001) G_GAN: 2.903 G_L1: 26.803 D_real: 0.025 D_fake: 0.247 
(epoch: 173, iters: 500, time: 0.042, data: 0.001) G_GAN: 4.238 G_L1: 24.149 D_real: 0.008 D_fake: 0.057 
(epoch: 173, iters: 600, time: 0.044, data: 0.001) G_GAN: 3.119 G_L1: 31.017 D_real: 0.211 D_fake: 0.414 
(epoch: 173, iters: 700, time: 0.037, data: 0.001) G_GAN: 2.252 G_L1: 14.283 D_real: 0.345 D_fake: 0.395 
(epoch: 173, iters: 800, time: 0.042, data: 0.001) G_GAN: 8.099 G_L1: 34.086 D_real: 0.118 D_fake: 0.002 
(epoch: 173, iters: 900, time: 0.046, data: 0.002) G_GAN: 3.567 G_L1: 20.754 D_real: 0.252 D_fake: 0.062 
(epoch: 173, iters: 1000, time: 0.043, data: 0.001) G_GAN: 3.583 G_L1: 22.999 D_real: 0.466 D_fake: 0.085 
(epoch: 173, iters: 1100, time: 0.040, data: 0.002) G_GAN: 7.286 G_L1: 20.851 D_real: 0.025 D_fake: 0.004 
(epoch: 173, iters: 1200, time: 0.348, data: 0.001) G_GAN: 7.371 G_L1: 28.720 D_real: 0.001 D_fake: 0.008 
(epoch: 173, iters: 1300, time: 0.047, data: 0.002) G_GAN: 3.972 G_L1: 24.238 D_real: 0.000 D_fake: 0.128 
(epoch: 173, iters: 1400, time: 0.041, data: 0.002) G_GAN: 6.102 G_L1: 22.242 D_real: 0.001 D_fake: 0.006 
(epoch: 173, iters: 1500, time: 0.040, data: 0.001) G_GAN: 9.209 G_L1: 26.412 D_real: 0.001 D_fake: 0.001 
(epoch: 173, iters: 1600, time: 0.041, data: 0.001) G_GAN: 5.281 G_L1: 31.375 D_real: 0.141 D_fake: 0.026 
(epoch: 173, iters: 1700, time: 0.043, data: 0.001) G_GAN: 4.122 G_L1: 17.542 D_real: 0.001 D_fake: 0.211 
(epoch: 173, iters: 1800, time: 0.041, data: 0.001) G_GAN: 6.801 G_L1: 29.034 D_real: 0.027 D_fake: 0.016 
(epoch: 173, iters: 1900, time: 0.046, data: 0.001) G_GAN: 5.928 G_L1: 27.000 D_real: 0.261 D_fake: 0.007 
(epoch: 173, iters: 2000, time: 0.047, data: 0.001) G_GAN: 5.300 G_L1: 18.449 D_real: 0.420 D_fake: 0.009 
(epoch: 173, iters: 2100, time: 0.044, data: 0.002) G_GAN: 5.749 G_L1: 26.093 D_real: 0.018 D_fake: 0.018 
(epoch: 173, iters: 2200, time: 0.042, data: 0.001) G_GAN: 8.137 G_L1: 21.849 D_real: 0.064 D_fake: 0.001 
saving the latest model (epoch 173, total_iters 415000)
(epoch: 173, iters: 2300, time: 0.045, data: 0.002) G_GAN: 5.699 G_L1: 37.835 D_real: 0.007 D_fake: 0.011 
(epoch: 173, iters: 2400, time: 0.041, data: 0.002) G_GAN: 5.087 G_L1: 29.486 D_real: 0.002 D_fake: 0.044 
End of epoch 173 / 200 	 Time Taken: 82 sec
learning rate 0.0000535 -> 0.0000515
(epoch: 174, iters: 100, time: 0.042, data: 0.155) G_GAN: 7.208 G_L1: 25.382 D_real: 0.009 D_fake: 0.005 
(epoch: 174, iters: 200, time: 0.039, data: 0.001) G_GAN: 4.894 G_L1: 22.773 D_real: 0.053 D_fake: 0.022 
(epoch: 174, iters: 300, time: 0.042, data: 0.001) G_GAN: 6.474 G_L1: 29.455 D_real: 0.002 D_fake: 0.009 
(epoch: 174, iters: 400, time: 0.337, data: 0.001) G_GAN: 7.200 G_L1: 27.812 D_real: 0.070 D_fake: 0.004 
(epoch: 174, iters: 500, time: 0.041, data: 0.001) G_GAN: 4.489 G_L1: 35.512 D_real: 0.372 D_fake: 0.045 
(epoch: 174, iters: 600, time: 0.047, data: 0.001) G_GAN: 4.646 G_L1: 22.412 D_real: 0.006 D_fake: 0.047 
(epoch: 174, iters: 700, time: 0.041, data: 0.001) G_GAN: 7.770 G_L1: 19.970 D_real: 0.151 D_fake: 0.001 
(epoch: 174, iters: 800, time: 0.429, data: 0.002) G_GAN: 5.290 G_L1: 24.304 D_real: 0.035 D_fake: 0.023 
(epoch: 174, iters: 900, time: 0.046, data: 0.001) G_GAN: 8.843 G_L1: 24.161 D_real: 0.028 D_fake: 0.001 
(epoch: 174, iters: 1000, time: 0.039, data: 0.001) G_GAN: 8.967 G_L1: 29.609 D_real: 0.022 D_fake: 0.001 
(epoch: 174, iters: 1100, time: 0.043, data: 0.001) G_GAN: 7.103 G_L1: 18.704 D_real: 0.053 D_fake: 0.003 
(epoch: 174, iters: 1200, time: 0.045, data: 0.001) G_GAN: 4.880 G_L1: 26.356 D_real: 0.001 D_fake: 0.045 
(epoch: 174, iters: 1300, time: 0.042, data: 0.001) G_GAN: 3.084 G_L1: 19.125 D_real: 0.146 D_fake: 0.169 
(epoch: 174, iters: 1400, time: 0.045, data: 0.001) G_GAN: 6.330 G_L1: 24.542 D_real: 0.011 D_fake: 0.007 
(epoch: 174, iters: 1500, time: 0.044, data: 0.002) G_GAN: 3.582 G_L1: 19.144 D_real: 0.031 D_fake: 0.117 
(epoch: 174, iters: 1600, time: 0.045, data: 0.002) G_GAN: 5.219 G_L1: 27.756 D_real: 0.135 D_fake: 0.025 
(epoch: 174, iters: 1700, time: 0.043, data: 0.001) G_GAN: 4.362 G_L1: 16.776 D_real: 0.027 D_fake: 0.059 
(epoch: 174, iters: 1800, time: 0.043, data: 0.001) G_GAN: 9.107 G_L1: 37.804 D_real: 0.000 D_fake: 0.001 
(epoch: 174, iters: 1900, time: 0.042, data: 0.001) G_GAN: 4.697 G_L1: 24.460 D_real: 0.000 D_fake: 0.031 
(epoch: 174, iters: 2000, time: 0.043, data: 0.001) G_GAN: 4.925 G_L1: 31.250 D_real: 0.096 D_fake: 0.030 
(epoch: 174, iters: 2100, time: 0.041, data: 0.001) G_GAN: 4.769 G_L1: 26.276 D_real: 0.038 D_fake: 0.052 
(epoch: 174, iters: 2200, time: 0.041, data: 0.001) G_GAN: 8.946 G_L1: 31.370 D_real: 0.013 D_fake: 0.001 
(epoch: 174, iters: 2300, time: 0.040, data: 0.001) G_GAN: 7.542 G_L1: 28.615 D_real: 0.095 D_fake: 0.004 
(epoch: 174, iters: 2400, time: 0.039, data: 0.001) G_GAN: 3.416 G_L1: 31.953 D_real: 0.021 D_fake: 0.110 
End of epoch 174 / 200 	 Time Taken: 82 sec
learning rate 0.0000515 -> 0.0000495
(epoch: 175, iters: 100, time: 0.046, data: 0.151) G_GAN: 4.366 G_L1: 12.512 D_real: 0.436 D_fake: 0.024 
(epoch: 175, iters: 200, time: 0.044, data: 0.001) G_GAN: 8.352 G_L1: 33.096 D_real: 0.044 D_fake: 0.001 
(epoch: 175, iters: 300, time: 0.041, data: 0.001) G_GAN: 4.348 G_L1: 13.949 D_real: 1.375 D_fake: 0.006 
(epoch: 175, iters: 400, time: 0.335, data: 0.002) G_GAN: 5.466 G_L1: 26.513 D_real: 0.002 D_fake: 0.017 
(epoch: 175, iters: 500, time: 0.044, data: 0.001) G_GAN: 4.599 G_L1: 22.210 D_real: 1.011 D_fake: 0.015 
(epoch: 175, iters: 600, time: 0.045, data: 0.001) G_GAN: 4.622 G_L1: 24.893 D_real: 0.078 D_fake: 0.043 
(epoch: 175, iters: 700, time: 0.047, data: 0.001) G_GAN: 5.889 G_L1: 17.190 D_real: 0.021 D_fake: 0.016 
(epoch: 175, iters: 800, time: 0.044, data: 0.002) G_GAN: 4.483 G_L1: 30.376 D_real: 0.251 D_fake: 0.046 
(epoch: 175, iters: 900, time: 0.042, data: 0.002) G_GAN: 10.039 G_L1: 27.435 D_real: 0.067 D_fake: 0.000 
(epoch: 175, iters: 1000, time: 0.041, data: 0.001) G_GAN: 9.238 G_L1: 33.775 D_real: 0.011 D_fake: 0.001 
(epoch: 175, iters: 1100, time: 0.043, data: 0.001) G_GAN: 4.384 G_L1: 26.675 D_real: 0.021 D_fake: 0.066 
(epoch: 175, iters: 1200, time: 0.047, data: 0.001) G_GAN: 3.335 G_L1: 29.743 D_real: 0.055 D_fake: 0.191 
(epoch: 175, iters: 1300, time: 0.042, data: 0.002) G_GAN: 4.351 G_L1: 27.826 D_real: 0.045 D_fake: 0.069 
(epoch: 175, iters: 1400, time: 0.042, data: 0.001) G_GAN: 8.893 G_L1: 25.934 D_real: 0.058 D_fake: 0.001 
(epoch: 175, iters: 1500, time: 0.042, data: 0.002) G_GAN: 9.935 G_L1: 35.217 D_real: 0.005 D_fake: 0.000 
(epoch: 175, iters: 1600, time: 0.045, data: 0.001) G_GAN: 4.376 G_L1: 20.105 D_real: 0.158 D_fake: 0.028 
(epoch: 175, iters: 1700, time: 0.045, data: 0.002) G_GAN: 5.941 G_L1: 25.741 D_real: 0.962 D_fake: 0.002 
(epoch: 175, iters: 1800, time: 0.042, data: 0.001) G_GAN: 5.102 G_L1: 41.675 D_real: 0.006 D_fake: 0.030 
(epoch: 175, iters: 1900, time: 0.044, data: 0.001) G_GAN: 5.659 G_L1: 21.424 D_real: 0.056 D_fake: 0.012 
(epoch: 175, iters: 2000, time: 0.042, data: 0.001) G_GAN: 6.298 G_L1: 34.037 D_real: 0.011 D_fake: 0.014 
(epoch: 175, iters: 2100, time: 0.036, data: 0.002) G_GAN: 8.312 G_L1: 31.872 D_real: 0.000 D_fake: 0.001 
(epoch: 175, iters: 2200, time: 0.043, data: 0.002) G_GAN: 6.045 G_L1: 25.217 D_real: 0.000 D_fake: 0.013 
(epoch: 175, iters: 2300, time: 0.040, data: 0.001) G_GAN: 6.447 G_L1: 30.976 D_real: 0.004 D_fake: 0.010 
(epoch: 175, iters: 2400, time: 0.335, data: 0.002) G_GAN: 6.612 G_L1: 33.443 D_real: 0.029 D_fake: 0.006 
saving the latest model (epoch 175, total_iters 420000)
saving the model at the end of epoch 175, iters 420000
End of epoch 175 / 200 	 Time Taken: 83 sec
learning rate 0.0000495 -> 0.0000475
(epoch: 176, iters: 100, time: 0.047, data: 0.150) G_GAN: 6.940 G_L1: 37.455 D_real: 0.001 D_fake: 0.015 
(epoch: 176, iters: 200, time: 0.046, data: 0.002) G_GAN: 6.781 G_L1: 29.106 D_real: 0.014 D_fake: 0.005 
(epoch: 176, iters: 300, time: 0.045, data: 0.002) G_GAN: 9.131 G_L1: 38.565 D_real: 0.000 D_fake: 0.001 
(epoch: 176, iters: 400, time: 0.337, data: 0.001) G_GAN: 8.681 G_L1: 35.532 D_real: 0.046 D_fake: 0.002 
(epoch: 176, iters: 500, time: 0.043, data: 0.002) G_GAN: 6.265 G_L1: 25.790 D_real: 0.006 D_fake: 0.012 
(epoch: 176, iters: 600, time: 0.051, data: 0.002) G_GAN: 1.404 G_L1: 18.085 D_real: 2.467 D_fake: 0.053 
(epoch: 176, iters: 700, time: 0.044, data: 0.001) G_GAN: 6.282 G_L1: 32.881 D_real: 0.000 D_fake: 0.013 
(epoch: 176, iters: 800, time: 0.044, data: 0.001) G_GAN: 7.387 G_L1: 30.074 D_real: 0.043 D_fake: 0.002 
(epoch: 176, iters: 900, time: 0.047, data: 0.001) G_GAN: 4.369 G_L1: 20.749 D_real: 0.004 D_fake: 0.041 
(epoch: 176, iters: 1000, time: 0.046, data: 0.001) G_GAN: 8.837 G_L1: 31.750 D_real: 0.002 D_fake: 0.001 
(epoch: 176, iters: 1100, time: 0.042, data: 0.001) G_GAN: 3.776 G_L1: 24.388 D_real: 0.001 D_fake: 0.102 
(epoch: 176, iters: 1200, time: 0.042, data: 0.002) G_GAN: 6.086 G_L1: 33.030 D_real: 0.000 D_fake: 0.010 
(epoch: 176, iters: 1300, time: 0.047, data: 0.001) G_GAN: 4.882 G_L1: 27.931 D_real: 0.004 D_fake: 0.035 
(epoch: 176, iters: 1400, time: 0.040, data: 0.002) G_GAN: 4.093 G_L1: 25.354 D_real: 0.008 D_fake: 0.059 
(epoch: 176, iters: 1500, time: 0.042, data: 0.001) G_GAN: 8.040 G_L1: 17.754 D_real: 0.009 D_fake: 0.001 
(epoch: 176, iters: 1600, time: 0.044, data: 0.001) G_GAN: 6.992 G_L1: 26.162 D_real: 0.011 D_fake: 0.005 
(epoch: 176, iters: 1700, time: 0.043, data: 0.001) G_GAN: 8.575 G_L1: 26.014 D_real: 0.036 D_fake: 0.002 
(epoch: 176, iters: 1800, time: 0.042, data: 0.001) G_GAN: 6.226 G_L1: 30.109 D_real: 0.011 D_fake: 0.009 
(epoch: 176, iters: 1900, time: 0.042, data: 0.001) G_GAN: 8.676 G_L1: 26.981 D_real: 0.004 D_fake: 0.001 
(epoch: 176, iters: 2000, time: 0.430, data: 0.001) G_GAN: 4.744 G_L1: 29.436 D_real: 0.022 D_fake: 0.063 
(epoch: 176, iters: 2100, time: 0.043, data: 0.001) G_GAN: 5.637 G_L1: 20.799 D_real: 0.020 D_fake: 0.014 
(epoch: 176, iters: 2200, time: 0.045, data: 0.001) G_GAN: 8.586 G_L1: 34.116 D_real: 0.001 D_fake: 0.001 
(epoch: 176, iters: 2300, time: 0.044, data: 0.001) G_GAN: 4.709 G_L1: 29.576 D_real: 0.000 D_fake: 0.033 
(epoch: 176, iters: 2400, time: 0.039, data: 0.002) G_GAN: 3.989 G_L1: 22.647 D_real: 0.313 D_fake: 0.041 
End of epoch 176 / 200 	 Time Taken: 82 sec
learning rate 0.0000475 -> 0.0000455
(epoch: 177, iters: 100, time: 0.047, data: 0.157) G_GAN: 5.702 G_L1: 20.731 D_real: 0.285 D_fake: 0.010 
(epoch: 177, iters: 200, time: 0.043, data: 0.002) G_GAN: 5.987 G_L1: 34.208 D_real: 0.097 D_fake: 0.010 
(epoch: 177, iters: 300, time: 0.039, data: 0.001) G_GAN: 5.222 G_L1: 25.702 D_real: 0.000 D_fake: 0.018 
(epoch: 177, iters: 400, time: 0.345, data: 0.001) G_GAN: 4.962 G_L1: 29.376 D_real: 0.017 D_fake: 0.023 
(epoch: 177, iters: 500, time: 0.042, data: 0.002) G_GAN: 6.844 G_L1: 25.659 D_real: 0.004 D_fake: 0.004 
(epoch: 177, iters: 600, time: 0.042, data: 0.001) G_GAN: 3.340 G_L1: 21.343 D_real: 0.282 D_fake: 0.076 
(epoch: 177, iters: 700, time: 0.042, data: 0.001) G_GAN: 7.078 G_L1: 25.516 D_real: 0.020 D_fake: 0.005 
(epoch: 177, iters: 800, time: 0.043, data: 0.001) G_GAN: 3.021 G_L1: 26.951 D_real: 0.002 D_fake: 0.321 
(epoch: 177, iters: 900, time: 0.040, data: 0.001) G_GAN: 11.265 G_L1: 33.431 D_real: 0.061 D_fake: 0.000 
(epoch: 177, iters: 1000, time: 0.042, data: 0.001) G_GAN: 4.242 G_L1: 21.929 D_real: 0.006 D_fake: 0.100 
(epoch: 177, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.718 G_L1: 28.710 D_real: 0.025 D_fake: 0.585 
(epoch: 177, iters: 1200, time: 0.042, data: 0.002) G_GAN: 2.603 G_L1: 22.822 D_real: 0.236 D_fake: 0.404 
(epoch: 177, iters: 1300, time: 0.045, data: 0.002) G_GAN: 4.045 G_L1: 28.228 D_real: 0.031 D_fake: 0.051 
(epoch: 177, iters: 1400, time: 0.045, data: 0.001) G_GAN: 5.510 G_L1: 30.183 D_real: 0.001 D_fake: 0.026 
(epoch: 177, iters: 1500, time: 0.044, data: 0.001) G_GAN: 6.683 G_L1: 37.086 D_real: 0.001 D_fake: 0.009 
(epoch: 177, iters: 1600, time: 0.334, data: 0.001) G_GAN: 8.281 G_L1: 16.096 D_real: 0.189 D_fake: 0.001 
(epoch: 177, iters: 1700, time: 0.043, data: 0.001) G_GAN: 9.550 G_L1: 20.970 D_real: 0.300 D_fake: 0.000 
(epoch: 177, iters: 1800, time: 0.045, data: 0.002) G_GAN: 3.308 G_L1: 25.826 D_real: 0.077 D_fake: 0.149 
(epoch: 177, iters: 1900, time: 0.045, data: 0.001) G_GAN: 3.534 G_L1: 15.868 D_real: 0.094 D_fake: 0.364 
(epoch: 177, iters: 2000, time: 0.047, data: 0.001) G_GAN: 4.058 G_L1: 39.695 D_real: 0.042 D_fake: 0.085 
(epoch: 177, iters: 2100, time: 0.045, data: 0.002) G_GAN: 7.290 G_L1: 27.121 D_real: 0.006 D_fake: 0.005 
(epoch: 177, iters: 2200, time: 0.040, data: 0.001) G_GAN: 7.886 G_L1: 26.059 D_real: 0.006 D_fake: 0.002 
