/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 152, iters: 300, time: 0.039, data: 0.001) G_GAN: 3.354 G_L1: 19.730 D_real: 0.156 D_fake: 0.177 
(epoch: 152, iters: 400, time: 0.319, data: 0.001) G_GAN: 3.741 G_L1: 19.796 D_real: 0.316 D_fake: 0.027 
(epoch: 152, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.057 G_L1: 27.698 D_real: 0.001 D_fake: 0.106 
(epoch: 152, iters: 600, time: 0.042, data: 0.001) G_GAN: 5.654 G_L1: 19.303 D_real: 0.146 D_fake: 0.007 
(epoch: 152, iters: 700, time: 0.046, data: 0.001) G_GAN: 3.325 G_L1: 28.342 D_real: 0.000 D_fake: 0.472 
(epoch: 152, iters: 800, time: 0.040, data: 0.001) G_GAN: 5.490 G_L1: 24.354 D_real: 0.042 D_fake: 0.016 
(epoch: 152, iters: 900, time: 0.040, data: 0.001) G_GAN: 3.187 G_L1: 15.280 D_real: 0.185 D_fake: 0.584 
(epoch: 152, iters: 1000, time: 0.039, data: 0.001) G_GAN: 5.184 G_L1: 27.582 D_real: 0.147 D_fake: 0.027 
(epoch: 152, iters: 1100, time: 0.041, data: 0.001) G_GAN: 3.242 G_L1: 34.167 D_real: 0.375 D_fake: 0.160 
(epoch: 152, iters: 1200, time: 0.041, data: 0.001) G_GAN: 6.163 G_L1: 17.873 D_real: 0.375 D_fake: 0.003 
(epoch: 152, iters: 1300, time: 0.040, data: 0.001) G_GAN: 3.458 G_L1: 22.534 D_real: 0.028 D_fake: 0.174 
(epoch: 152, iters: 1400, time: 0.041, data: 0.001) G_GAN: 3.385 G_L1: 25.086 D_real: 0.004 D_fake: 0.199 
(epoch: 152, iters: 1500, time: 0.049, data: 0.002) G_GAN: 6.333 G_L1: 27.025 D_real: 0.156 D_fake: 0.007 
(epoch: 152, iters: 1600, time: 0.397, data: 0.002) G_GAN: 4.992 G_L1: 22.584 D_real: 0.066 D_fake: 0.019 
(epoch: 152, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.480 G_L1: 23.054 D_real: 0.017 D_fake: 0.134 
(epoch: 152, iters: 1800, time: 0.041, data: 0.001) G_GAN: 6.874 G_L1: 22.224 D_real: 0.082 D_fake: 0.004 
(epoch: 152, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.862 G_L1: 24.894 D_real: 0.024 D_fake: 0.694 
(epoch: 152, iters: 2000, time: 0.040, data: 0.001) G_GAN: 3.354 G_L1: 26.450 D_real: 0.025 D_fake: 0.244 
(epoch: 152, iters: 2100, time: 0.041, data: 0.001) G_GAN: 3.667 G_L1: 28.362 D_real: 0.053 D_fake: 0.077 
(epoch: 152, iters: 2200, time: 0.041, data: 0.001) G_GAN: 6.635 G_L1: 25.569 D_real: 0.007 D_fake: 0.004 
(epoch: 152, iters: 2300, time: 0.041, data: 0.001) G_GAN: 4.563 G_L1: 23.652 D_real: 0.004 D_fake: 0.050 
(epoch: 152, iters: 2400, time: 0.042, data: 0.001) G_GAN: 5.915 G_L1: 25.100 D_real: 0.006 D_fake: 0.009 
End of epoch 152 / 200 	 Time Taken: 74 sec
learning rate 0.0000950 -> 0.0000931
(epoch: 153, iters: 100, time: 0.044, data: 0.135) G_GAN: 4.605 G_L1: 23.247 D_real: 0.000 D_fake: 0.061 
(epoch: 153, iters: 200, time: 0.040, data: 0.001) G_GAN: 4.319 G_L1: 32.796 D_real: 0.020 D_fake: 0.056 
saving the latest model (epoch 153, total_iters 365000)
(epoch: 153, iters: 300, time: 0.042, data: 0.001) G_GAN: 3.090 G_L1: 17.836 D_real: 0.149 D_fake: 0.175 
(epoch: 153, iters: 400, time: 0.322, data: 0.001) G_GAN: 4.235 G_L1: 24.250 D_real: 0.000 D_fake: 0.045 
(epoch: 153, iters: 500, time: 0.040, data: 0.002) G_GAN: 4.944 G_L1: 21.684 D_real: 0.150 D_fake: 0.017 
(epoch: 153, iters: 600, time: 0.041, data: 0.001) G_GAN: 7.779 G_L1: 28.751 D_real: 0.009 D_fake: 0.001 
(epoch: 153, iters: 700, time: 0.041, data: 0.001) G_GAN: 3.292 G_L1: 17.316 D_real: 0.097 D_fake: 0.080 
(epoch: 153, iters: 800, time: 0.041, data: 0.001) G_GAN: 4.687 G_L1: 22.913 D_real: 0.021 D_fake: 0.048 
(epoch: 153, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.977 G_L1: 22.818 D_real: 0.051 D_fake: 0.093 
(epoch: 153, iters: 1000, time: 0.037, data: 0.001) G_GAN: 3.517 G_L1: 26.647 D_real: 0.059 D_fake: 0.088 
(epoch: 153, iters: 1100, time: 0.039, data: 0.001) G_GAN: 4.860 G_L1: 28.921 D_real: 0.000 D_fake: 0.016 
(epoch: 153, iters: 1200, time: 0.306, data: 0.001) G_GAN: 5.076 G_L1: 25.049 D_real: 0.008 D_fake: 0.031 
(epoch: 153, iters: 1300, time: 0.040, data: 0.001) G_GAN: 5.035 G_L1: 21.037 D_real: 0.040 D_fake: 0.032 
(epoch: 153, iters: 1400, time: 0.038, data: 0.001) G_GAN: 4.732 G_L1: 23.371 D_real: 0.018 D_fake: 0.028 
(epoch: 153, iters: 1500, time: 0.042, data: 0.001) G_GAN: 5.293 G_L1: 26.815 D_real: 0.003 D_fake: 0.016 
(epoch: 153, iters: 1600, time: 0.042, data: 0.001) G_GAN: 5.145 G_L1: 28.511 D_real: 0.000 D_fake: 0.021 
(epoch: 153, iters: 1700, time: 0.048, data: 0.001) G_GAN: 9.604 G_L1: 23.085 D_real: 0.034 D_fake: 0.000 
(epoch: 153, iters: 1800, time: 0.044, data: 0.001) G_GAN: 3.878 G_L1: 25.337 D_real: 0.014 D_fake: 0.130 
(epoch: 153, iters: 1900, time: 0.041, data: 0.001) G_GAN: 5.567 G_L1: 29.106 D_real: 0.000 D_fake: 0.013 
(epoch: 153, iters: 2000, time: 0.041, data: 0.001) G_GAN: 5.110 G_L1: 24.102 D_real: 0.034 D_fake: 0.015 
(epoch: 153, iters: 2100, time: 0.044, data: 0.001) G_GAN: 6.468 G_L1: 25.420 D_real: 0.143 D_fake: 0.004 
(epoch: 153, iters: 2200, time: 0.037, data: 0.001) G_GAN: 3.340 G_L1: 28.564 D_real: 0.015 D_fake: 1.000 
(epoch: 153, iters: 2300, time: 0.042, data: 0.001) G_GAN: 2.954 G_L1: 24.231 D_real: 0.030 D_fake: 0.679 
(epoch: 153, iters: 2400, time: 0.040, data: 0.001) G_GAN: 3.006 G_L1: 24.018 D_real: 0.016 D_fake: 0.247 
End of epoch 153 / 200 	 Time Taken: 75 sec
learning rate 0.0000931 -> 0.0000911
(epoch: 154, iters: 100, time: 0.043, data: 0.129) G_GAN: 4.789 G_L1: 20.032 D_real: 0.010 D_fake: 0.022 
(epoch: 154, iters: 200, time: 0.041, data: 0.001) G_GAN: 5.035 G_L1: 20.531 D_real: 0.000 D_fake: 0.035 
(epoch: 154, iters: 300, time: 0.040, data: 0.001) G_GAN: 6.007 G_L1: 25.116 D_real: 0.000 D_fake: 0.014 
(epoch: 154, iters: 400, time: 0.319, data: 0.001) G_GAN: 3.550 G_L1: 21.876 D_real: 0.003 D_fake: 0.855 
(epoch: 154, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.992 G_L1: 21.653 D_real: 0.055 D_fake: 0.417 
(epoch: 154, iters: 600, time: 0.041, data: 0.001) G_GAN: 6.037 G_L1: 30.446 D_real: 0.002 D_fake: 0.011 
(epoch: 154, iters: 700, time: 0.040, data: 0.001) G_GAN: 3.089 G_L1: 22.114 D_real: 0.001 D_fake: 0.162 
(epoch: 154, iters: 800, time: 0.310, data: 0.001) G_GAN: 4.677 G_L1: 19.103 D_real: 0.003 D_fake: 0.037 
(epoch: 154, iters: 900, time: 0.040, data: 0.001) G_GAN: 3.132 G_L1: 23.534 D_real: 0.000 D_fake: 0.108 
(epoch: 154, iters: 1000, time: 0.041, data: 0.001) G_GAN: 5.016 G_L1: 23.001 D_real: 0.001 D_fake: 0.021 
(epoch: 154, iters: 1100, time: 0.040, data: 0.001) G_GAN: 4.821 G_L1: 22.014 D_real: 0.122 D_fake: 0.015 
(epoch: 154, iters: 1200, time: 0.042, data: 0.001) G_GAN: 4.844 G_L1: 20.912 D_real: 0.012 D_fake: 0.029 
(epoch: 154, iters: 1300, time: 0.041, data: 0.001) G_GAN: 6.790 G_L1: 28.096 D_real: 0.003 D_fake: 0.004 
(epoch: 154, iters: 1400, time: 0.041, data: 0.001) G_GAN: 4.038 G_L1: 21.497 D_real: 0.260 D_fake: 0.022 
(epoch: 154, iters: 1500, time: 0.041, data: 0.001) G_GAN: 3.522 G_L1: 28.518 D_real: 0.002 D_fake: 0.318 
(epoch: 154, iters: 1600, time: 0.041, data: 0.002) G_GAN: 5.951 G_L1: 27.486 D_real: 0.013 D_fake: 0.009 
(epoch: 154, iters: 1700, time: 0.042, data: 0.001) G_GAN: 5.116 G_L1: 24.823 D_real: 0.000 D_fake: 0.022 
(epoch: 154, iters: 1800, time: 0.043, data: 0.001) G_GAN: 4.062 G_L1: 23.911 D_real: 0.006 D_fake: 0.159 
(epoch: 154, iters: 1900, time: 0.040, data: 0.001) G_GAN: 5.475 G_L1: 26.040 D_real: 0.003 D_fake: 0.014 
(epoch: 154, iters: 2000, time: 0.044, data: 0.001) G_GAN: 3.465 G_L1: 24.448 D_real: 0.237 D_fake: 0.096 
(epoch: 154, iters: 2100, time: 0.044, data: 0.001) G_GAN: 5.422 G_L1: 19.972 D_real: 0.012 D_fake: 0.014 
(epoch: 154, iters: 2200, time: 0.040, data: 0.001) G_GAN: 5.279 G_L1: 17.596 D_real: 0.169 D_fake: 0.017 
(epoch: 154, iters: 2300, time: 0.041, data: 0.001) G_GAN: 5.272 G_L1: 17.266 D_real: 0.295 D_fake: 0.005 
(epoch: 154, iters: 2400, time: 0.040, data: 0.001) G_GAN: 6.037 G_L1: 28.648 D_real: 0.002 D_fake: 0.012 
End of epoch 154 / 200 	 Time Taken: 74 sec
learning rate 0.0000911 -> 0.0000891
(epoch: 155, iters: 100, time: 0.040, data: 0.133) G_GAN: 4.713 G_L1: 14.890 D_real: 0.085 D_fake: 0.032 
(epoch: 155, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.306 G_L1: 24.309 D_real: 0.163 D_fake: 0.095 
(epoch: 155, iters: 300, time: 0.040, data: 0.001) G_GAN: 5.456 G_L1: 16.377 D_real: 0.082 D_fake: 0.010 
(epoch: 155, iters: 400, time: 0.402, data: 0.001) G_GAN: 7.578 G_L1: 14.281 D_real: 0.052 D_fake: 0.001 
saving the latest model (epoch 155, total_iters 370000)
(epoch: 155, iters: 500, time: 0.040, data: 0.001) G_GAN: 5.592 G_L1: 20.775 D_real: 0.027 D_fake: 0.012 
(epoch: 155, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.808 G_L1: 18.213 D_real: 0.344 D_fake: 0.132 
(epoch: 155, iters: 700, time: 0.043, data: 0.001) G_GAN: 5.459 G_L1: 17.487 D_real: 0.196 D_fake: 0.011 
(epoch: 155, iters: 800, time: 0.041, data: 0.001) G_GAN: 4.681 G_L1: 24.953 D_real: 0.002 D_fake: 0.024 
(epoch: 155, iters: 900, time: 0.042, data: 0.001) G_GAN: 3.079 G_L1: 28.020 D_real: 0.005 D_fake: 0.244 
(epoch: 155, iters: 1000, time: 0.041, data: 0.001) G_GAN: 6.609 G_L1: 26.599 D_real: 0.011 D_fake: 0.005 
(epoch: 155, iters: 1100, time: 0.041, data: 0.001) G_GAN: 5.043 G_L1: 22.025 D_real: 0.008 D_fake: 0.028 
(epoch: 155, iters: 1200, time: 0.041, data: 0.001) G_GAN: 4.064 G_L1: 27.400 D_real: 0.009 D_fake: 0.103 
(epoch: 155, iters: 1300, time: 0.046, data: 0.001) G_GAN: 5.374 G_L1: 17.984 D_real: 0.005 D_fake: 0.012 
(epoch: 155, iters: 1400, time: 0.041, data: 0.001) G_GAN: 3.826 G_L1: 31.911 D_real: 0.000 D_fake: 0.102 
(epoch: 155, iters: 1500, time: 0.044, data: 0.001) G_GAN: 3.572 G_L1: 14.638 D_real: 3.248 D_fake: 0.001 
(epoch: 155, iters: 1600, time: 0.042, data: 0.001) G_GAN: 5.282 G_L1: 24.902 D_real: 0.005 D_fake: 0.016 
(epoch: 155, iters: 1700, time: 0.041, data: 0.001) G_GAN: 5.621 G_L1: 32.775 D_real: 0.087 D_fake: 0.006 
(epoch: 155, iters: 1800, time: 0.041, data: 0.001) G_GAN: 4.432 G_L1: 24.581 D_real: 0.008 D_fake: 0.301 
(epoch: 155, iters: 1900, time: 0.044, data: 0.001) G_GAN: 3.268 G_L1: 18.557 D_real: 0.919 D_fake: 0.034 
(epoch: 155, iters: 2000, time: 0.041, data: 0.001) G_GAN: 4.231 G_L1: 26.931 D_real: 0.000 D_fake: 0.060 
(epoch: 155, iters: 2100, time: 0.039, data: 0.001) G_GAN: 4.464 G_L1: 27.255 D_real: 0.015 D_fake: 0.052 
(epoch: 155, iters: 2200, time: 0.040, data: 0.001) G_GAN: 3.840 G_L1: 32.039 D_real: 0.033 D_fake: 0.145 
(epoch: 155, iters: 2300, time: 0.041, data: 0.002) G_GAN: 4.499 G_L1: 17.898 D_real: 0.002 D_fake: 0.068 
(epoch: 155, iters: 2400, time: 0.308, data: 0.001) G_GAN: 5.722 G_L1: 22.647 D_real: 0.006 D_fake: 0.016 
saving the model at the end of epoch 155, iters 372000
End of epoch 155 / 200 	 Time Taken: 75 sec
learning rate 0.0000891 -> 0.0000871
(epoch: 156, iters: 100, time: 0.039, data: 0.135) G_GAN: 4.004 G_L1: 20.645 D_real: 0.007 D_fake: 0.085 
(epoch: 156, iters: 200, time: 0.041, data: 0.001) G_GAN: 5.802 G_L1: 32.942 D_real: 0.002 D_fake: 0.008 
(epoch: 156, iters: 300, time: 0.046, data: 0.001) G_GAN: 5.379 G_L1: 22.631 D_real: 0.009 D_fake: 0.025 
(epoch: 156, iters: 400, time: 0.309, data: 0.001) G_GAN: 3.295 G_L1: 32.286 D_real: 0.008 D_fake: 0.114 
(epoch: 156, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.985 G_L1: 18.805 D_real: 0.020 D_fake: 0.152 
(epoch: 156, iters: 600, time: 0.041, data: 0.001) G_GAN: 6.750 G_L1: 18.204 D_real: 0.207 D_fake: 0.003 
(epoch: 156, iters: 700, time: 0.041, data: 0.001) G_GAN: 2.496 G_L1: 18.353 D_real: 0.053 D_fake: 1.124 
(epoch: 156, iters: 800, time: 0.040, data: 0.001) G_GAN: 3.724 G_L1: 24.722 D_real: 0.000 D_fake: 0.140 
(epoch: 156, iters: 900, time: 0.038, data: 0.001) G_GAN: 2.702 G_L1: 22.558 D_real: 0.001 D_fake: 0.221 
(epoch: 156, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.726 G_L1: 26.485 D_real: 0.002 D_fake: 0.086 
(epoch: 156, iters: 1100, time: 0.041, data: 0.001) G_GAN: 5.296 G_L1: 26.905 D_real: 0.024 D_fake: 0.028 
(epoch: 156, iters: 1200, time: 0.040, data: 0.001) G_GAN: 6.439 G_L1: 16.456 D_real: 0.097 D_fake: 0.005 
(epoch: 156, iters: 1300, time: 0.041, data: 0.001) G_GAN: 5.150 G_L1: 21.213 D_real: 0.000 D_fake: 0.015 
(epoch: 156, iters: 1400, time: 0.038, data: 0.001) G_GAN: 6.619 G_L1: 25.118 D_real: 0.023 D_fake: 0.003 
(epoch: 156, iters: 1500, time: 0.041, data: 0.001) G_GAN: 3.009 G_L1: 26.936 D_real: 0.001 D_fake: 1.410 
(epoch: 156, iters: 1600, time: 0.042, data: 0.001) G_GAN: 4.054 G_L1: 41.683 D_real: 0.000 D_fake: 0.110 
(epoch: 156, iters: 1700, time: 0.041, data: 0.001) G_GAN: 5.545 G_L1: 23.228 D_real: 0.542 D_fake: 0.004 
(epoch: 156, iters: 1800, time: 0.041, data: 0.001) G_GAN: 4.561 G_L1: 22.784 D_real: 0.046 D_fake: 0.033 
(epoch: 156, iters: 1900, time: 0.040, data: 0.001) G_GAN: 4.307 G_L1: 18.177 D_real: 0.235 D_fake: 0.027 
(epoch: 156, iters: 2000, time: 0.318, data: 0.001) G_GAN: 6.115 G_L1: 27.103 D_real: 0.003 D_fake: 0.011 
(epoch: 156, iters: 2100, time: 0.043, data: 0.001) G_GAN: 4.221 G_L1: 26.793 D_real: 0.004 D_fake: 0.085 
(epoch: 156, iters: 2200, time: 0.040, data: 0.001) G_GAN: 4.379 G_L1: 25.211 D_real: 0.062 D_fake: 0.037 
(epoch: 156, iters: 2300, time: 0.042, data: 0.002) G_GAN: 3.949 G_L1: 21.752 D_real: 0.224 D_fake: 0.035 
(epoch: 156, iters: 2400, time: 0.042, data: 0.001) G_GAN: 3.357 G_L1: 33.073 D_real: 0.000 D_fake: 0.166 
End of epoch 156 / 200 	 Time Taken: 74 sec
learning rate 0.0000871 -> 0.0000851
(epoch: 157, iters: 100, time: 0.037, data: 0.132) G_GAN: 8.210 G_L1: 20.205 D_real: 0.040 D_fake: 0.001 
(epoch: 157, iters: 200, time: 0.040, data: 0.001) G_GAN: 5.327 G_L1: 25.671 D_real: 0.000 D_fake: 0.043 
(epoch: 157, iters: 300, time: 0.039, data: 0.001) G_GAN: 6.441 G_L1: 22.696 D_real: 0.000 D_fake: 0.005 
(epoch: 157, iters: 400, time: 0.316, data: 0.001) G_GAN: 5.789 G_L1: 19.479 D_real: 0.249 D_fake: 0.003 
(epoch: 157, iters: 500, time: 0.042, data: 0.001) G_GAN: 6.840 G_L1: 29.651 D_real: 0.002 D_fake: 0.007 
(epoch: 157, iters: 600, time: 0.041, data: 0.001) G_GAN: 4.599 G_L1: 17.312 D_real: 2.413 D_fake: 0.001 
saving the latest model (epoch 157, total_iters 375000)
(epoch: 157, iters: 700, time: 0.044, data: 0.001) G_GAN: 4.464 G_L1: 19.783 D_real: 0.021 D_fake: 0.020 
(epoch: 157, iters: 800, time: 0.042, data: 0.001) G_GAN: 4.254 G_L1: 24.064 D_real: 0.981 D_fake: 0.006 
(epoch: 157, iters: 900, time: 0.042, data: 0.001) G_GAN: 4.434 G_L1: 17.683 D_real: 0.001 D_fake: 0.049 
(epoch: 157, iters: 1000, time: 0.041, data: 0.001) G_GAN: 6.381 G_L1: 19.604 D_real: 0.163 D_fake: 0.006 
(epoch: 157, iters: 1100, time: 0.044, data: 0.001) G_GAN: 8.525 G_L1: 19.889 D_real: 0.013 D_fake: 0.001 
(epoch: 157, iters: 1200, time: 0.041, data: 0.001) G_GAN: 4.643 G_L1: 26.862 D_real: 0.000 D_fake: 0.041 
(epoch: 157, iters: 1300, time: 0.041, data: 0.002) G_GAN: 5.262 G_L1: 13.801 D_real: 0.006 D_fake: 0.016 
(epoch: 157, iters: 1400, time: 0.041, data: 0.002) G_GAN: 3.230 G_L1: 21.193 D_real: 0.000 D_fake: 0.157 
(epoch: 157, iters: 1500, time: 0.045, data: 0.001) G_GAN: 5.432 G_L1: 35.264 D_real: 0.000 D_fake: 0.015 
(epoch: 157, iters: 1600, time: 0.405, data: 0.002) G_GAN: 3.552 G_L1: 17.675 D_real: 0.138 D_fake: 0.475 
(epoch: 157, iters: 1700, time: 0.041, data: 0.001) G_GAN: 4.909 G_L1: 17.835 D_real: 0.035 D_fake: 0.018 
(epoch: 157, iters: 1800, time: 0.040, data: 0.001) G_GAN: 4.595 G_L1: 32.028 D_real: 0.518 D_fake: 0.026 
(epoch: 157, iters: 1900, time: 0.039, data: 0.001) G_GAN: 2.682 G_L1: 18.930 D_real: 0.325 D_fake: 0.100 
(epoch: 157, iters: 2000, time: 0.046, data: 0.001) G_GAN: 4.043 G_L1: 28.693 D_real: 0.004 D_fake: 0.125 
(epoch: 157, iters: 2100, time: 0.042, data: 0.001) G_GAN: 6.534 G_L1: 28.245 D_real: 0.000 D_fake: 0.004 
(epoch: 157, iters: 2200, time: 0.041, data: 0.001) G_GAN: 5.545 G_L1: 18.448 D_real: 0.000 D_fake: 0.035 
(epoch: 157, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.707 G_L1: 26.684 D_real: 0.044 D_fake: 0.290 
(epoch: 157, iters: 2400, time: 0.040, data: 0.001) G_GAN: 5.218 G_L1: 36.203 D_real: 0.000 D_fake: 0.029 
End of epoch 157 / 200 	 Time Taken: 75 sec
learning rate 0.0000851 -> 0.0000832
(epoch: 158, iters: 100, time: 0.042, data: 0.135) G_GAN: 7.437 G_L1: 35.754 D_real: 0.009 D_fake: 0.003 
(epoch: 158, iters: 200, time: 0.042, data: 0.001) G_GAN: 5.069 G_L1: 30.691 D_real: 0.000 D_fake: 0.027 
(epoch: 158, iters: 300, time: 0.042, data: 0.001) G_GAN: 4.421 G_L1: 26.429 D_real: 0.015 D_fake: 0.042 
(epoch: 158, iters: 400, time: 0.319, data: 0.001) G_GAN: 3.903 G_L1: 23.388 D_real: 0.700 D_fake: 0.041 
(epoch: 158, iters: 500, time: 0.040, data: 0.002) G_GAN: 6.851 G_L1: 29.351 D_real: 0.000 D_fake: 0.004 
(epoch: 158, iters: 600, time: 0.040, data: 0.001) G_GAN: 4.350 G_L1: 20.055 D_real: 0.404 D_fake: 0.021 
(epoch: 158, iters: 700, time: 0.039, data: 0.001) G_GAN: 4.292 G_L1: 21.078 D_real: 0.001 D_fake: 0.123 
(epoch: 158, iters: 800, time: 0.041, data: 0.001) G_GAN: 3.841 G_L1: 32.554 D_real: 0.002 D_fake: 0.082 
(epoch: 158, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.648 G_L1: 36.581 D_real: 0.000 D_fake: 0.332 
(epoch: 158, iters: 1000, time: 0.041, data: 0.002) G_GAN: 7.284 G_L1: 22.675 D_real: 0.006 D_fake: 0.003 
(epoch: 158, iters: 1100, time: 0.041, data: 0.001) G_GAN: 5.900 G_L1: 31.966 D_real: 0.197 D_fake: 0.008 
(epoch: 158, iters: 1200, time: 0.322, data: 0.001) G_GAN: 6.044 G_L1: 22.667 D_real: 0.408 D_fake: 0.003 
(epoch: 158, iters: 1300, time: 0.043, data: 0.001) G_GAN: 5.311 G_L1: 22.172 D_real: 0.155 D_fake: 0.009 
(epoch: 158, iters: 1400, time: 0.041, data: 0.001) G_GAN: 6.359 G_L1: 23.212 D_real: 0.100 D_fake: 0.007 
(epoch: 158, iters: 1500, time: 0.041, data: 0.001) G_GAN: 8.197 G_L1: 24.575 D_real: 0.001 D_fake: 0.002 
(epoch: 158, iters: 1600, time: 0.042, data: 0.001) G_GAN: 6.930 G_L1: 19.297 D_real: 0.308 D_fake: 0.002 
(epoch: 158, iters: 1700, time: 0.041, data: 0.001) G_GAN: 5.390 G_L1: 21.718 D_real: 0.065 D_fake: 0.017 
(epoch: 158, iters: 1800, time: 0.041, data: 0.002) G_GAN: 5.203 G_L1: 22.664 D_real: 0.065 D_fake: 0.022 
(epoch: 158, iters: 1900, time: 0.047, data: 0.001) G_GAN: 5.256 G_L1: 27.420 D_real: 0.025 D_fake: 0.019 
(epoch: 158, iters: 2000, time: 0.041, data: 0.001) G_GAN: 4.106 G_L1: 20.097 D_real: 0.500 D_fake: 0.018 
(epoch: 158, iters: 2100, time: 0.040, data: 0.001) G_GAN: 6.511 G_L1: 27.363 D_real: 0.014 D_fake: 0.003 
(epoch: 158, iters: 2200, time: 0.042, data: 0.001) G_GAN: 5.392 G_L1: 23.202 D_real: 0.003 D_fake: 0.014 
(epoch: 158, iters: 2300, time: 0.041, data: 0.001) G_GAN: 3.805 G_L1: 27.060 D_real: 0.000 D_fake: 0.085 
(epoch: 158, iters: 2400, time: 0.041, data: 0.001) G_GAN: 3.325 G_L1: 30.974 D_real: 0.000 D_fake: 0.346 
End of epoch 158 / 200 	 Time Taken: 74 sec
learning rate 0.0000832 -> 0.0000812
(epoch: 159, iters: 100, time: 0.041, data: 0.134) G_GAN: 5.860 G_L1: 24.940 D_real: 0.137 D_fake: 0.011 
(epoch: 159, iters: 200, time: 0.042, data: 0.001) G_GAN: 5.353 G_L1: 23.591 D_real: 0.212 D_fake: 0.007 
(epoch: 159, iters: 300, time: 0.042, data: 0.001) G_GAN: 4.654 G_L1: 25.894 D_real: 0.001 D_fake: 0.028 
(epoch: 159, iters: 400, time: 0.320, data: 0.001) G_GAN: 7.043 G_L1: 33.543 D_real: 0.000 D_fake: 0.003 
(epoch: 159, iters: 500, time: 0.042, data: 0.001) G_GAN: 3.480 G_L1: 21.006 D_real: 0.024 D_fake: 0.219 
(epoch: 159, iters: 600, time: 0.041, data: 0.001) G_GAN: 5.239 G_L1: 20.315 D_real: 0.096 D_fake: 0.015 
(epoch: 159, iters: 700, time: 0.041, data: 0.001) G_GAN: 3.516 G_L1: 25.939 D_real: 0.003 D_fake: 0.135 
(epoch: 159, iters: 800, time: 0.322, data: 0.001) G_GAN: 3.906 G_L1: 16.618 D_real: 0.002 D_fake: 0.104 
saving the latest model (epoch 159, total_iters 380000)
(epoch: 159, iters: 900, time: 0.041, data: 0.001) G_GAN: 5.128 G_L1: 14.773 D_real: 0.001 D_fake: 0.036 
(epoch: 159, iters: 1000, time: 0.041, data: 0.001) G_GAN: 5.183 G_L1: 31.148 D_real: 0.000 D_fake: 0.032 
(epoch: 159, iters: 1100, time: 0.041, data: 0.001) G_GAN: 3.653 G_L1: 27.396 D_real: 0.001 D_fake: 0.204 
(epoch: 159, iters: 1200, time: 0.041, data: 0.001) G_GAN: 3.452 G_L1: 34.162 D_real: 0.000 D_fake: 0.253 
(epoch: 159, iters: 1300, time: 0.038, data: 0.001) G_GAN: 2.697 G_L1: 18.498 D_real: 0.665 D_fake: 0.081 
(epoch: 159, iters: 1400, time: 0.043, data: 0.001) G_GAN: 5.932 G_L1: 20.406 D_real: 0.159 D_fake: 0.012 
(epoch: 159, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.489 G_L1: 18.176 D_real: 1.411 D_fake: 0.046 
(epoch: 159, iters: 1600, time: 0.041, data: 0.001) G_GAN: 5.811 G_L1: 30.338 D_real: 0.038 D_fake: 0.009 
(epoch: 159, iters: 1700, time: 0.042, data: 0.001) G_GAN: 4.236 G_L1: 32.254 D_real: 0.014 D_fake: 0.048 
(epoch: 159, iters: 1800, time: 0.042, data: 0.001) G_GAN: 3.280 G_L1: 27.506 D_real: 0.003 D_fake: 0.354 
(epoch: 159, iters: 1900, time: 0.040, data: 0.001) G_GAN: 4.052 G_L1: 27.529 D_real: 0.000 D_fake: 0.137 
(epoch: 159, iters: 2000, time: 0.040, data: 0.001) G_GAN: 4.001 G_L1: 20.536 D_real: 0.078 D_fake: 0.060 
(epoch: 159, iters: 2100, time: 0.043, data: 0.001) G_GAN: 4.093 G_L1: 28.668 D_real: 0.000 D_fake: 0.073 
(epoch: 159, iters: 2200, time: 0.042, data: 0.001) G_GAN: 4.278 G_L1: 27.953 D_real: 0.006 D_fake: 0.060 
(epoch: 159, iters: 2300, time: 0.042, data: 0.001) G_GAN: 3.044 G_L1: 32.751 D_real: 0.000 D_fake: 0.312 
(epoch: 159, iters: 2400, time: 0.042, data: 0.001) G_GAN: 7.323 G_L1: 21.831 D_real: 0.033 D_fake: 0.002 
End of epoch 159 / 200 	 Time Taken: 74 sec
learning rate 0.0000812 -> 0.0000792
(epoch: 160, iters: 100, time: 0.042, data: 0.133) G_GAN: 5.589 G_L1: 24.855 D_real: 0.001 D_fake: 0.017 
