/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 121, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.534 G_L1: 9.807 D_real: 1.871 D_fake: 0.035 
(epoch: 121, iters: 1200, time: 0.040, data: 0.001) G_GAN: 3.201 G_L1: 16.348 D_real: 0.001 D_fake: 0.496 
(epoch: 121, iters: 1300, time: 0.042, data: 0.001) G_GAN: 2.684 G_L1: 16.574 D_real: 0.748 D_fake: 0.077 
(epoch: 121, iters: 1400, time: 0.041, data: 0.001) G_GAN: 5.045 G_L1: 20.467 D_real: 0.000 D_fake: 0.017 
(epoch: 121, iters: 1500, time: 0.041, data: 0.001) G_GAN: 4.071 G_L1: 19.788 D_real: 0.000 D_fake: 0.055 
(epoch: 121, iters: 1600, time: 0.041, data: 0.001) G_GAN: 3.833 G_L1: 11.883 D_real: 0.258 D_fake: 0.038 
(epoch: 121, iters: 1700, time: 0.041, data: 0.001) G_GAN: 2.254 G_L1: 11.351 D_real: 0.221 D_fake: 0.226 
(epoch: 121, iters: 1800, time: 0.040, data: 0.001) G_GAN: 5.221 G_L1: 8.162 D_real: 0.840 D_fake: 0.005 
(epoch: 121, iters: 1900, time: 0.040, data: 0.001) G_GAN: 3.070 G_L1: 17.275 D_real: 0.001 D_fake: 0.095 
(epoch: 121, iters: 2000, time: 0.263, data: 0.001) G_GAN: 2.986 G_L1: 13.476 D_real: 0.019 D_fake: 0.078 
saving the latest model (epoch 121, total_iters 290000)
(epoch: 121, iters: 2100, time: 0.037, data: 0.001) G_GAN: 3.582 G_L1: 13.029 D_real: 0.031 D_fake: 0.052 
(epoch: 121, iters: 2200, time: 0.041, data: 0.001) G_GAN: 3.014 G_L1: 15.761 D_real: 0.205 D_fake: 0.132 
(epoch: 121, iters: 2300, time: 0.042, data: 0.001) G_GAN: 5.823 G_L1: 12.296 D_real: 0.025 D_fake: 0.008 
(epoch: 121, iters: 2400, time: 0.039, data: 0.001) G_GAN: 2.691 G_L1: 17.084 D_real: 0.290 D_fake: 0.882 
End of epoch 121 / 200 	 Time Taken: 74 sec
learning rate 0.0001564 -> 0.0001545
(epoch: 122, iters: 100, time: 0.046, data: 0.102) G_GAN: 3.054 G_L1: 16.207 D_real: 0.009 D_fake: 0.438 
(epoch: 122, iters: 200, time: 0.041, data: 0.002) G_GAN: 4.356 G_L1: 15.011 D_real: 0.000 D_fake: 0.057 
(epoch: 122, iters: 300, time: 0.041, data: 0.001) G_GAN: 6.685 G_L1: 15.807 D_real: 0.001 D_fake: 0.502 
(epoch: 122, iters: 400, time: 0.281, data: 0.001) G_GAN: 2.727 G_L1: 13.771 D_real: 0.102 D_fake: 0.159 
(epoch: 122, iters: 500, time: 0.045, data: 0.001) G_GAN: 2.891 G_L1: 26.021 D_real: 0.004 D_fake: 0.404 
(epoch: 122, iters: 600, time: 0.041, data: 0.001) G_GAN: 5.524 G_L1: 17.601 D_real: 0.057 D_fake: 0.030 
(epoch: 122, iters: 700, time: 0.042, data: 0.001) G_GAN: 2.468 G_L1: 13.200 D_real: 0.005 D_fake: 1.196 
(epoch: 122, iters: 800, time: 0.041, data: 0.002) G_GAN: 4.261 G_L1: 13.952 D_real: 0.043 D_fake: 0.042 
(epoch: 122, iters: 900, time: 0.040, data: 0.001) G_GAN: 3.450 G_L1: 11.475 D_real: 0.216 D_fake: 0.041 
(epoch: 122, iters: 1000, time: 0.044, data: 0.001) G_GAN: 3.744 G_L1: 20.832 D_real: 0.000 D_fake: 0.052 
(epoch: 122, iters: 1100, time: 0.041, data: 0.001) G_GAN: 3.026 G_L1: 18.096 D_real: 0.007 D_fake: 0.319 
(epoch: 122, iters: 1200, time: 0.039, data: 0.001) G_GAN: 5.462 G_L1: 22.622 D_real: 0.000 D_fake: 0.012 
(epoch: 122, iters: 1300, time: 0.039, data: 0.001) G_GAN: 5.535 G_L1: 18.237 D_real: 0.971 D_fake: 0.007 
(epoch: 122, iters: 1400, time: 0.042, data: 0.001) G_GAN: 3.122 G_L1: 6.871 D_real: 0.468 D_fake: 0.057 
(epoch: 122, iters: 1500, time: 0.041, data: 0.001) G_GAN: 4.210 G_L1: 13.064 D_real: 0.003 D_fake: 0.046 
(epoch: 122, iters: 1600, time: 0.341, data: 0.001) G_GAN: 4.680 G_L1: 13.691 D_real: 0.002 D_fake: 0.021 
(epoch: 122, iters: 1700, time: 0.044, data: 0.001) G_GAN: 3.634 G_L1: 13.846 D_real: 0.392 D_fake: 0.048 
(epoch: 122, iters: 1800, time: 0.040, data: 0.001) G_GAN: 3.759 G_L1: 7.369 D_real: 0.023 D_fake: 0.366 
(epoch: 122, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.432 G_L1: 10.305 D_real: 0.100 D_fake: 0.068 
(epoch: 122, iters: 2000, time: 0.040, data: 0.001) G_GAN: 4.202 G_L1: 16.179 D_real: 0.002 D_fake: 0.077 
(epoch: 122, iters: 2100, time: 0.042, data: 0.001) G_GAN: 2.009 G_L1: 9.353 D_real: 0.187 D_fake: 0.358 
(epoch: 122, iters: 2200, time: 0.040, data: 0.001) G_GAN: 7.457 G_L1: 14.571 D_real: 0.004 D_fake: 0.002 
(epoch: 122, iters: 2300, time: 0.040, data: 0.001) G_GAN: 3.648 G_L1: 15.193 D_real: 0.000 D_fake: 0.771 
(epoch: 122, iters: 2400, time: 0.038, data: 0.001) G_GAN: 3.893 G_L1: 16.816 D_real: 0.572 D_fake: 0.019 
End of epoch 122 / 200 	 Time Taken: 73 sec
learning rate 0.0001545 -> 0.0001525
(epoch: 123, iters: 100, time: 0.041, data: 0.106) G_GAN: 3.127 G_L1: 13.209 D_real: 0.108 D_fake: 0.076 
(epoch: 123, iters: 200, time: 0.042, data: 0.001) G_GAN: 3.544 G_L1: 17.117 D_real: 0.009 D_fake: 0.119 
(epoch: 123, iters: 300, time: 0.039, data: 0.001) G_GAN: 5.531 G_L1: 13.773 D_real: 0.039 D_fake: 0.008 
(epoch: 123, iters: 400, time: 0.285, data: 0.002) G_GAN: 6.234 G_L1: 20.799 D_real: 0.020 D_fake: 0.007 
(epoch: 123, iters: 500, time: 0.040, data: 0.001) G_GAN: 4.562 G_L1: 17.485 D_real: 0.148 D_fake: 0.033 
(epoch: 123, iters: 600, time: 0.041, data: 0.002) G_GAN: 3.238 G_L1: 12.608 D_real: 0.073 D_fake: 0.131 
(epoch: 123, iters: 700, time: 0.044, data: 0.001) G_GAN: 3.541 G_L1: 11.262 D_real: 0.089 D_fake: 0.071 
(epoch: 123, iters: 800, time: 0.039, data: 0.001) G_GAN: 0.281 G_L1: 13.214 D_real: 2.955 D_fake: 0.024 
(epoch: 123, iters: 900, time: 0.041, data: 0.001) G_GAN: 2.856 G_L1: 7.162 D_real: 0.078 D_fake: 0.110 
(epoch: 123, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.612 G_L1: 11.503 D_real: 0.195 D_fake: 0.216 
(epoch: 123, iters: 1100, time: 0.040, data: 0.001) G_GAN: 2.716 G_L1: 12.768 D_real: 0.138 D_fake: 0.120 
(epoch: 123, iters: 1200, time: 0.275, data: 0.001) G_GAN: 4.746 G_L1: 17.029 D_real: 0.008 D_fake: 0.019 
(epoch: 123, iters: 1300, time: 0.043, data: 0.001) G_GAN: 3.319 G_L1: 6.754 D_real: 0.756 D_fake: 0.017 
(epoch: 123, iters: 1400, time: 0.043, data: 0.001) G_GAN: 2.950 G_L1: 13.847 D_real: 0.205 D_fake: 0.180 
(epoch: 123, iters: 1500, time: 0.040, data: 0.001) G_GAN: 3.715 G_L1: 12.305 D_real: 0.028 D_fake: 0.078 
(epoch: 123, iters: 1600, time: 0.041, data: 0.001) G_GAN: 4.193 G_L1: 12.543 D_real: 0.020 D_fake: 0.028 
(epoch: 123, iters: 1700, time: 0.042, data: 0.001) G_GAN: 2.732 G_L1: 19.608 D_real: 0.000 D_fake: 0.427 
(epoch: 123, iters: 1800, time: 0.041, data: 0.001) G_GAN: 7.564 G_L1: 19.601 D_real: 0.089 D_fake: 0.002 
(epoch: 123, iters: 1900, time: 0.040, data: 0.001) G_GAN: 2.989 G_L1: 14.155 D_real: 0.041 D_fake: 0.856 
(epoch: 123, iters: 2000, time: 0.040, data: 0.001) G_GAN: 3.971 G_L1: 16.794 D_real: 0.002 D_fake: 0.889 
(epoch: 123, iters: 2100, time: 0.041, data: 0.001) G_GAN: 3.454 G_L1: 18.738 D_real: 0.020 D_fake: 0.096 
(epoch: 123, iters: 2200, time: 0.041, data: 0.001) G_GAN: 3.882 G_L1: 11.119 D_real: 0.270 D_fake: 0.035 
saving the latest model (epoch 123, total_iters 295000)
(epoch: 123, iters: 2300, time: 0.041, data: 0.002) G_GAN: 3.736 G_L1: 13.701 D_real: 0.027 D_fake: 0.037 
(epoch: 123, iters: 2400, time: 0.040, data: 0.001) G_GAN: 4.988 G_L1: 13.203 D_real: 0.024 D_fake: 0.037 
End of epoch 123 / 200 	 Time Taken: 75 sec
learning rate 0.0001525 -> 0.0001505
(epoch: 124, iters: 100, time: 0.041, data: 0.105) G_GAN: 3.620 G_L1: 17.588 D_real: 0.156 D_fake: 0.134 
(epoch: 124, iters: 200, time: 0.041, data: 0.001) G_GAN: 5.339 G_L1: 12.165 D_real: 0.332 D_fake: 0.005 
(epoch: 124, iters: 300, time: 0.040, data: 0.001) G_GAN: 3.019 G_L1: 14.560 D_real: 0.050 D_fake: 0.274 
(epoch: 124, iters: 400, time: 0.274, data: 0.001) G_GAN: 3.129 G_L1: 11.997 D_real: 0.494 D_fake: 0.031 
(epoch: 124, iters: 500, time: 0.040, data: 0.001) G_GAN: 3.551 G_L1: 19.408 D_real: 0.018 D_fake: 0.045 
(epoch: 124, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.928 G_L1: 11.260 D_real: 0.087 D_fake: 0.220 
(epoch: 124, iters: 700, time: 0.040, data: 0.001) G_GAN: 2.340 G_L1: 24.016 D_real: 0.002 D_fake: 0.191 
(epoch: 124, iters: 800, time: 0.270, data: 0.001) G_GAN: 3.313 G_L1: 25.081 D_real: 0.000 D_fake: 0.100 
(epoch: 124, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.369 G_L1: 18.252 D_real: 0.011 D_fake: 0.814 
(epoch: 124, iters: 1000, time: 0.041, data: 0.001) G_GAN: 4.411 G_L1: 14.688 D_real: 0.000 D_fake: 0.036 
(epoch: 124, iters: 1100, time: 0.038, data: 0.001) G_GAN: 2.952 G_L1: 8.346 D_real: 0.020 D_fake: 0.566 
(epoch: 124, iters: 1200, time: 0.041, data: 0.001) G_GAN: 3.967 G_L1: 9.580 D_real: 0.235 D_fake: 0.034 
(epoch: 124, iters: 1300, time: 0.041, data: 0.001) G_GAN: 4.467 G_L1: 9.064 D_real: 0.012 D_fake: 0.035 
(epoch: 124, iters: 1400, time: 0.042, data: 0.001) G_GAN: 2.105 G_L1: 12.831 D_real: 0.109 D_fake: 0.410 
(epoch: 124, iters: 1500, time: 0.039, data: 0.002) G_GAN: 5.007 G_L1: 22.461 D_real: 0.000 D_fake: 0.014 
(epoch: 124, iters: 1600, time: 0.041, data: 0.001) G_GAN: 2.868 G_L1: 15.017 D_real: 0.612 D_fake: 0.065 
(epoch: 124, iters: 1700, time: 0.040, data: 0.001) G_GAN: 2.512 G_L1: 15.234 D_real: 0.013 D_fake: 0.282 
(epoch: 124, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.730 G_L1: 12.145 D_real: 0.143 D_fake: 0.039 
(epoch: 124, iters: 1900, time: 0.042, data: 0.001) G_GAN: 4.197 G_L1: 8.468 D_real: 0.004 D_fake: 0.385 
(epoch: 124, iters: 2000, time: 0.041, data: 0.001) G_GAN: 2.105 G_L1: 18.553 D_real: 0.048 D_fake: 0.339 
(epoch: 124, iters: 2100, time: 0.042, data: 0.001) G_GAN: 4.213 G_L1: 16.219 D_real: 0.069 D_fake: 0.036 
(epoch: 124, iters: 2200, time: 0.041, data: 0.001) G_GAN: 3.877 G_L1: 14.826 D_real: 0.006 D_fake: 0.088 
(epoch: 124, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.490 G_L1: 18.752 D_real: 0.073 D_fake: 0.221 
(epoch: 124, iters: 2400, time: 0.039, data: 0.001) G_GAN: 4.428 G_L1: 7.845 D_real: 0.008 D_fake: 1.153 
End of epoch 124 / 200 	 Time Taken: 73 sec
learning rate 0.0001505 -> 0.0001485
(epoch: 125, iters: 100, time: 0.040, data: 0.097) G_GAN: 3.446 G_L1: 16.072 D_real: 0.115 D_fake: 0.306 
(epoch: 125, iters: 200, time: 0.041, data: 0.001) G_GAN: 1.826 G_L1: 16.636 D_real: 0.602 D_fake: 0.233 
(epoch: 125, iters: 300, time: 0.042, data: 0.001) G_GAN: 5.290 G_L1: 15.496 D_real: 0.194 D_fake: 0.012 
(epoch: 125, iters: 400, time: 0.264, data: 0.001) G_GAN: 0.764 G_L1: 8.657 D_real: 1.572 D_fake: 0.010 
(epoch: 125, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.483 G_L1: 14.023 D_real: 0.574 D_fake: 0.101 
(epoch: 125, iters: 600, time: 0.043, data: 0.001) G_GAN: 2.833 G_L1: 20.087 D_real: 0.003 D_fake: 0.369 
(epoch: 125, iters: 700, time: 0.040, data: 0.002) G_GAN: 4.298 G_L1: 13.344 D_real: 0.036 D_fake: 0.048 
(epoch: 125, iters: 800, time: 0.041, data: 0.001) G_GAN: 3.810 G_L1: 13.462 D_real: 0.725 D_fake: 0.025 
(epoch: 125, iters: 900, time: 0.042, data: 0.001) G_GAN: 4.167 G_L1: 12.655 D_real: 0.043 D_fake: 0.040 
(epoch: 125, iters: 1000, time: 0.040, data: 0.001) G_GAN: 5.183 G_L1: 11.651 D_real: 0.000 D_fake: 0.019 
(epoch: 125, iters: 1100, time: 0.037, data: 0.002) G_GAN: 4.784 G_L1: 14.181 D_real: 0.037 D_fake: 0.018 
(epoch: 125, iters: 1200, time: 0.040, data: 0.002) G_GAN: 4.246 G_L1: 19.225 D_real: 0.002 D_fake: 0.048 
(epoch: 125, iters: 1300, time: 0.043, data: 0.001) G_GAN: 7.231 G_L1: 9.337 D_real: 0.006 D_fake: 2.176 
(epoch: 125, iters: 1400, time: 0.041, data: 0.001) G_GAN: 3.073 G_L1: 11.312 D_real: 0.101 D_fake: 0.114 
(epoch: 125, iters: 1500, time: 0.041, data: 0.001) G_GAN: 6.881 G_L1: 15.543 D_real: 0.034 D_fake: 0.002 
(epoch: 125, iters: 1600, time: 0.040, data: 0.001) G_GAN: 3.863 G_L1: 19.233 D_real: 0.000 D_fake: 0.094 
(epoch: 125, iters: 1700, time: 0.045, data: 0.001) G_GAN: 2.863 G_L1: 13.755 D_real: 0.218 D_fake: 0.111 
(epoch: 125, iters: 1800, time: 0.041, data: 0.002) G_GAN: 2.341 G_L1: 10.531 D_real: 0.246 D_fake: 0.216 
(epoch: 125, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.089 G_L1: 9.873 D_real: 0.183 D_fake: 0.246 
(epoch: 125, iters: 2000, time: 0.043, data: 0.001) G_GAN: 3.906 G_L1: 12.742 D_real: 0.024 D_fake: 0.052 
(epoch: 125, iters: 2100, time: 0.041, data: 0.001) G_GAN: 7.578 G_L1: 15.283 D_real: 0.014 D_fake: 0.001 
(epoch: 125, iters: 2200, time: 0.046, data: 0.001) G_GAN: 6.143 G_L1: 16.017 D_real: 0.162 D_fake: 0.006 
(epoch: 125, iters: 2300, time: 0.040, data: 0.001) G_GAN: 2.784 G_L1: 11.125 D_real: 1.001 D_fake: 0.029 
(epoch: 125, iters: 2400, time: 0.356, data: 0.001) G_GAN: 2.978 G_L1: 11.606 D_real: 0.978 D_fake: 0.037 
saving the latest model (epoch 125, total_iters 300000)
saving the model at the end of epoch 125, iters 300000
End of epoch 125 / 200 	 Time Taken: 75 sec
learning rate 0.0001485 -> 0.0001465
(epoch: 126, iters: 100, time: 0.041, data: 0.097) G_GAN: 2.709 G_L1: 18.654 D_real: 0.731 D_fake: 0.076 
(epoch: 126, iters: 200, time: 0.044, data: 0.001) G_GAN: 2.640 G_L1: 16.331 D_real: 0.027 D_fake: 0.659 
(epoch: 126, iters: 300, time: 0.042, data: 0.001) G_GAN: 4.189 G_L1: 15.444 D_real: 0.000 D_fake: 0.051 
(epoch: 126, iters: 400, time: 0.275, data: 0.001) G_GAN: 3.972 G_L1: 16.712 D_real: 0.099 D_fake: 1.318 
(epoch: 126, iters: 500, time: 0.046, data: 0.002) G_GAN: 3.764 G_L1: 11.284 D_real: 0.565 D_fake: 0.014 
(epoch: 126, iters: 600, time: 0.041, data: 0.001) G_GAN: 4.849 G_L1: 12.529 D_real: 0.221 D_fake: 0.014 
(epoch: 126, iters: 700, time: 0.044, data: 0.001) G_GAN: 5.656 G_L1: 24.108 D_real: 0.000 D_fake: 0.016 
(epoch: 126, iters: 800, time: 0.038, data: 0.001) G_GAN: 3.286 G_L1: 8.194 D_real: 0.042 D_fake: 0.068 
(epoch: 126, iters: 900, time: 0.042, data: 0.001) G_GAN: 3.373 G_L1: 12.244 D_real: 0.396 D_fake: 0.057 
(epoch: 126, iters: 1000, time: 0.038, data: 0.001) G_GAN: 3.727 G_L1: 13.952 D_real: 0.358 D_fake: 0.031 
(epoch: 126, iters: 1100, time: 0.040, data: 0.001) G_GAN: 3.979 G_L1: 16.019 D_real: 0.006 D_fake: 0.069 
(epoch: 126, iters: 1200, time: 0.041, data: 0.001) G_GAN: 3.844 G_L1: 17.065 D_real: 0.000 D_fake: 0.076 
(epoch: 126, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.005 G_L1: 11.879 D_real: 0.433 D_fake: 0.312 
(epoch: 126, iters: 1400, time: 0.041, data: 0.001) G_GAN: 3.687 G_L1: 14.826 D_real: 0.018 D_fake: 0.062 
(epoch: 126, iters: 1500, time: 0.042, data: 0.001) G_GAN: 3.447 G_L1: 14.963 D_real: 0.082 D_fake: 0.123 
(epoch: 126, iters: 1600, time: 0.041, data: 0.001) G_GAN: 2.586 G_L1: 15.074 D_real: 0.709 D_fake: 0.079 
(epoch: 126, iters: 1700, time: 0.040, data: 0.001) G_GAN: 3.129 G_L1: 8.637 D_real: 0.007 D_fake: 0.632 
(epoch: 126, iters: 1800, time: 0.039, data: 0.001) G_GAN: 7.255 G_L1: 16.428 D_real: 0.054 D_fake: 0.001 
(epoch: 126, iters: 1900, time: 0.037, data: 0.001) G_GAN: 2.984 G_L1: 12.690 D_real: 0.067 D_fake: 0.156 
(epoch: 126, iters: 2000, time: 0.274, data: 0.001) G_GAN: 4.004 G_L1: 26.245 D_real: 0.000 D_fake: 0.063 
(epoch: 126, iters: 2100, time: 0.042, data: 0.001) G_GAN: 5.625 G_L1: 14.724 D_real: 0.569 D_fake: 0.002 
(epoch: 126, iters: 2200, time: 0.038, data: 0.001) G_GAN: 3.630 G_L1: 13.524 D_real: 0.033 D_fake: 0.134 
(epoch: 126, iters: 2300, time: 0.040, data: 0.001) G_GAN: 4.885 G_L1: 15.088 D_real: 0.098 D_fake: 0.015 
(epoch: 126, iters: 2400, time: 0.041, data: 0.001) G_GAN: 3.731 G_L1: 15.556 D_real: 0.120 D_fake: 0.060 
End of epoch 126 / 200 	 Time Taken: 73 sec
learning rate 0.0001465 -> 0.0001446
(epoch: 127, iters: 100, time: 0.041, data: 0.092) G_GAN: 2.637 G_L1: 14.091 D_real: 0.013 D_fake: 0.938 
(epoch: 127, iters: 200, time: 0.042, data: 0.001) G_GAN: 2.118 G_L1: 15.292 D_real: 1.043 D_fake: 0.069 
(epoch: 127, iters: 300, time: 0.040, data: 0.001) G_GAN: 7.874 G_L1: 15.146 D_real: 0.005 D_fake: 0.003 
(epoch: 127, iters: 400, time: 0.278, data: 0.001) G_GAN: 3.630 G_L1: 17.379 D_real: 0.188 D_fake: 0.055 
(epoch: 127, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.854 G_L1: 11.687 D_real: 0.497 D_fake: 0.014 
(epoch: 127, iters: 600, time: 0.042, data: 0.001) G_GAN: 1.859 G_L1: 11.800 D_real: 0.431 D_fake: 0.165 
(epoch: 127, iters: 700, time: 0.041, data: 0.001) G_GAN: 3.106 G_L1: 15.772 D_real: 0.369 D_fake: 0.191 
(epoch: 127, iters: 800, time: 0.041, data: 0.001) G_GAN: 4.809 G_L1: 19.241 D_real: 0.025 D_fake: 0.035 
(epoch: 127, iters: 900, time: 0.042, data: 0.001) G_GAN: 3.135 G_L1: 13.205 D_real: 0.680 D_fake: 0.035 
(epoch: 127, iters: 1000, time: 0.041, data: 0.002) G_GAN: 2.379 G_L1: 25.256 D_real: 0.003 D_fake: 0.455 
(epoch: 127, iters: 1100, time: 0.041, data: 0.001) G_GAN: 4.995 G_L1: 18.155 D_real: 0.010 D_fake: 0.021 
(epoch: 127, iters: 1200, time: 0.040, data: 0.001) G_GAN: 4.244 G_L1: 12.342 D_real: 0.008 D_fake: 0.044 
(epoch: 127, iters: 1300, time: 0.042, data: 0.001) G_GAN: 2.098 G_L1: 7.939 D_real: 0.611 D_fake: 0.070 
(epoch: 127, iters: 1400, time: 0.041, data: 0.001) G_GAN: 2.979 G_L1: 14.903 D_real: 0.018 D_fake: 0.150 
(epoch: 127, iters: 1500, time: 0.040, data: 0.001) G_GAN: 5.217 G_L1: 11.831 D_real: 0.000 D_fake: 0.011 
(epoch: 127, iters: 1600, time: 0.276, data: 0.001) G_GAN: 3.524 G_L1: 13.454 D_real: 0.342 D_fake: 0.050 
(epoch: 127, iters: 1700, time: 0.042, data: 0.001) G_GAN: 2.879 G_L1: 9.712 D_real: 0.861 D_fake: 0.064 
(epoch: 127, iters: 1800, time: 0.039, data: 0.001) G_GAN: 4.760 G_L1: 18.534 D_real: 0.179 D_fake: 0.028 
(epoch: 127, iters: 1900, time: 0.040, data: 0.001) G_GAN: 2.505 G_L1: 13.425 D_real: 0.001 D_fake: 0.909 
(epoch: 127, iters: 2000, time: 0.041, data: 0.001) G_GAN: 1.594 G_L1: 10.786 D_real: 2.157 D_fake: 0.099 
(epoch: 127, iters: 2100, time: 0.038, data: 0.001) G_GAN: 4.812 G_L1: 18.094 D_real: 0.002 D_fake: 0.040 
(epoch: 127, iters: 2200, time: 0.044, data: 0.001) G_GAN: 3.610 G_L1: 12.429 D_real: 0.348 D_fake: 0.016 
(epoch: 127, iters: 2300, time: 0.041, data: 0.001) G_GAN: 1.715 G_L1: 11.757 D_real: 0.746 D_fake: 0.112 
(epoch: 127, iters: 2400, time: 0.040, data: 0.001) G_GAN: 2.326 G_L1: 12.803 D_real: 0.627 D_fake: 0.162 
End of epoch 127 / 200 	 Time Taken: 73 sec
learning rate 0.0001446 -> 0.0001426
(epoch: 128, iters: 100, time: 0.041, data: 0.097) G_GAN: 3.095 G_L1: 20.052 D_real: 0.000 D_fake: 0.667 
(epoch: 128, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.074 G_L1: 19.617 D_real: 0.000 D_fake: 0.326 
saving the latest model (epoch 128, total_iters 305000)
(epoch: 128, iters: 300, time: 0.042, data: 0.002) G_GAN: 3.955 G_L1: 11.601 D_real: 0.002 D_fake: 0.086 
(epoch: 128, iters: 400, time: 0.285, data: 0.001) G_GAN: 5.094 G_L1: 15.663 D_real: 0.000 D_fake: 0.017 
(epoch: 128, iters: 500, time: 0.042, data: 0.001) G_GAN: 3.485 G_L1: 13.969 D_real: 0.294 D_fake: 0.075 
(epoch: 128, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.935 G_L1: 15.801 D_real: 0.366 D_fake: 0.034 
(epoch: 128, iters: 700, time: 0.041, data: 0.001) G_GAN: 2.973 G_L1: 16.710 D_real: 0.120 D_fake: 0.159 
(epoch: 128, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.921 G_L1: 13.849 D_real: 0.010 D_fake: 0.250 
(epoch: 128, iters: 900, time: 0.041, data: 0.001) G_GAN: 5.414 G_L1: 16.972 D_real: 0.003 D_fake: 0.010 
(epoch: 128, iters: 1000, time: 0.041, data: 0.001) G_GAN: 4.592 G_L1: 19.159 D_real: 0.048 D_fake: 0.021 
(epoch: 128, iters: 1100, time: 0.041, data: 0.001) G_GAN: 3.263 G_L1: 19.480 D_real: 0.005 D_fake: 0.204 
(epoch: 128, iters: 1200, time: 0.355, data: 0.001) G_GAN: 4.134 G_L1: 16.863 D_real: 0.061 D_fake: 0.058 
(epoch: 128, iters: 1300, time: 0.038, data: 0.001) G_GAN: 4.509 G_L1: 16.197 D_real: 0.141 D_fake: 0.030 
(epoch: 128, iters: 1400, time: 0.041, data: 0.001) G_GAN: 2.826 G_L1: 13.365 D_real: 0.589 D_fake: 0.078 
(epoch: 128, iters: 1500, time: 0.038, data: 0.001) G_GAN: 3.286 G_L1: 17.647 D_real: 0.249 D_fake: 0.114 
(epoch: 128, iters: 1600, time: 0.040, data: 0.001) G_GAN: 3.512 G_L1: 19.439 D_real: 0.004 D_fake: 0.432 
(epoch: 128, iters: 1700, time: 0.040, data: 0.001) G_GAN: 3.400 G_L1: 15.491 D_real: 0.915 D_fake: 0.016 
(epoch: 128, iters: 1800, time: 0.041, data: 0.001) G_GAN: 4.321 G_L1: 15.794 D_real: 0.001 D_fake: 0.044 
(epoch: 128, iters: 1900, time: 0.043, data: 0.001) G_GAN: 2.824 G_L1: 17.276 D_real: 0.015 D_fake: 0.197 
(epoch: 128, iters: 2000, time: 0.040, data: 0.001) G_GAN: 2.239 G_L1: 13.829 D_real: 0.020 D_fake: 0.952 
(epoch: 128, iters: 2100, time: 0.041, data: 0.001) G_GAN: 5.646 G_L1: 15.530 D_real: 0.062 D_fake: 0.010 
(epoch: 128, iters: 2200, time: 0.040, data: 0.001) G_GAN: 8.009 G_L1: 13.737 D_real: 0.112 D_fake: 0.001 
(epoch: 128, iters: 2300, time: 0.043, data: 0.001) G_GAN: 3.556 G_L1: 18.979 D_real: 0.030 D_fake: 0.186 
(epoch: 128, iters: 2400, time: 0.042, data: 0.001) G_GAN: 3.300 G_L1: 18.475 D_real: 0.001 D_fake: 0.065 
End of epoch 128 / 200 	 Time Taken: 74 sec
learning rate 0.0001426 -> 0.0001406
(epoch: 129, iters: 100, time: 0.041, data: 0.097) G_GAN: 3.708 G_L1: 17.726 D_real: 0.002 D_fake: 0.155 
(epoch: 129, iters: 200, time: 0.040, data: 0.001) G_GAN: 3.827 G_L1: 15.378 D_real: 0.035 D_fake: 0.055 
(epoch: 129, iters: 300, time: 0.040, data: 0.001) G_GAN: 2.944 G_L1: 10.537 D_real: 0.137 D_fake: 0.199 
(epoch: 129, iters: 400, time: 0.277, data: 0.001) G_GAN: 4.189 G_L1: 19.478 D_real: 0.014 D_fake: 0.056 
(epoch: 129, iters: 500, time: 0.040, data: 0.001) G_GAN: 1.913 G_L1: 11.996 D_real: 0.211 D_fake: 0.762 
(epoch: 129, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.925 G_L1: 20.629 D_real: 0.254 D_fake: 0.184 
(epoch: 129, iters: 700, time: 0.044, data: 0.001) G_GAN: 5.475 G_L1: 12.458 D_real: 1.704 D_fake: 0.001 
(epoch: 129, iters: 800, time: 0.278, data: 0.001) G_GAN: 4.148 G_L1: 10.622 D_real: 0.007 D_fake: 0.029 
(epoch: 129, iters: 900, time: 0.047, data: 0.002) G_GAN: 4.643 G_L1: 16.767 D_real: 0.003 D_fake: 0.024 
